#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2015-01-30 00:00:00+00:00 2015-01-31 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2015-01-30 00:00,153.1292,-27.3917,77.00,64.40,65.12,20.00,7.00,0.00,29.80,M,6.21,M,FEW,BKN,M,M,2300.00,3000.00,M,M,M,YBBN 300000Z 02007KT 9999 FEW023 BKN030 25/18 Q1009
YBBN,2015-01-30 00:30,153.1292,-27.3917,78.80,64.40,61.36,40.00,6.00,0.00,29.80,M,6.21,M,FEW,SCT,M,M,2400.00,3200.00,M,M,M,YBBN 300030Z 04006KT 9999 FEW024 SCT032 26/18 Q1009
YBBN,2015-01-30 01:00,153.1292,-27.3917,80.60,68.00,65.54,20.00,8.00,0.00,29.80,M,6.21,M,FEW,SCT,M,M,2400.00,3300.00,M,M,M,YBBN 300100Z 02008KT 9999 FEW024 SCT033 27/20 Q1009 NOSIG
YBBN,2015-01-30 01:30,153.1292,-27.3917,80.60,66.20,61.58,10.00,9.00,0.00,29.80,M,6.21,M,FEW,SCT,M,M,2400.00,3300.00,M,M,M,YBBN 300130Z 01009KT 9999 FEW024 SCT033 27/19 Q1009
YBBN,2015-01-30 02:00,153.1292,-27.3917,78.80,66.20,65.33,10.00,11.00,0.00,29.77,M,6.21,M,FEW,SCT,M,M,2400.00,3400.00,M,M,M,YBBN 300200Z 01011KT 9999 FEW024 SCT034 26/19 Q1008
YBBN,2015-01-30 02:30,153.1292,-27.3917,78.80,68.00,69.52,20.00,13.00,0.00,29.77,M,6.21,M,FEW,SCT,M,M,2300.00,3400.00,M,M,M,YBBN 300230Z 02013KT 9999 FEW023 SCT034 26/20 Q1008
YBBN,2015-01-30 03:00,153.1292,-27.3917,78.80,66.20,65.33,10.00,12.00,0.00,29.77,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,YBBN 300300Z 01012KT 9999 FEW022 26/19 Q1008
YBBN,2015-01-30 03:30,153.1292,-27.3917,80.60,68.00,65.54,10.00,13.00,0.00,29.74,M,6.21,M,FEW,M,M,M,2400.00,M,M,M,M,YBBN 300330Z 01013KT 9999 FEW024 27/20 Q1007
YBBN,2015-01-30 04:00,153.1292,-27.3917,80.60,68.00,65.54,10.00,13.00,0.00,29.74,M,6.21,M,FEW,M,M,M,2400.00,M,M,M,M,YBBN 300400Z 01013KT 9999 FEW024 27/20 Q1007 NOSIG
YBBN,2015-01-30 04:30,153.1292,-27.3917,78.80,68.00,69.52,10.00,13.00,0.00,29.71,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 300430Z 01013KT 9999 FEW025 26/20 Q1006
