#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2015-01-17 00:00:00+00:00 2015-01-18 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2015-01-17 00:00,153.1292,-27.3917,86.00,71.60,62.25,30.00,7.00,0.00,29.80,M,6.21,M,FEW,M,M,M,1700.00,M,M,M,M,YBBN 170000Z 03007KT 9999 FEW017 30/22 Q1009
YBBN,2015-01-17 00:30,153.1292,-27.3917,86.00,71.60,62.25,30.00,8.00,0.00,29.80,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,YBBN 170030Z 03008KT 9999 FEW020 30/22 Q1009
YBBN,2015-01-17 01:00,153.1292,-27.3917,87.80,73.40,62.47,20.00,9.00,0.00,29.77,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 170100Z 02009KT 9999 FEW025 31/23 Q1008 NOSIG
YBBN,2015-01-17 01:30,153.1292,-27.3917,89.60,73.40,59.01,20.00,9.00,0.00,29.77,M,6.21,M,FEW,M,M,M,2800.00,M,M,M,M,YBBN 170130Z 02009KT 9999 FEW028 32/23 Q1008
YBBN,2015-01-17 02:00,153.1292,-27.3917,89.60,73.40,59.01,30.00,10.00,0.00,29.74,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 170200Z 03010KT 9999 FEW035 32/23 Q1007 NOSIG
YBBN,2015-01-17 02:30,153.1292,-27.3917,89.60,73.40,59.01,30.00,9.00,0.00,29.74,M,6.21,M,FEW,M,M,M,3800.00,M,M,M,M,YBBN 170230Z 03009KT 9999 FEW038 32/23 Q1007
YBBN,2015-01-17 03:00,153.1292,-27.3917,91.40,73.40,55.77,30.00,10.00,0.00,29.74,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 170300Z 03010KT 9999 FEW040 33/23 Q1007 NOSIG
YBBN,2015-01-17 03:30,153.1292,-27.3917,89.60,73.40,59.01,20.00,12.00,0.00,29.71,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 170330Z 02012KT 9999 FEW040 32/23 Q1006
YBBN,2015-01-17 04:00,153.1292,-27.3917,91.40,77.00,62.90,10.00,14.00,0.00,29.71,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 170400Z 01014KT 9999 FEW040 33/25 Q1006 NOSIG
YBBN,2015-01-17 04:30,153.1292,-27.3917,87.80,75.20,66.35,10.00,14.00,0.00,29.71,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,YBBN 170430Z 01014KT 9999 FEW045 31/24 Q1006
