#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2012-01-03 00:00:00+00:00 2012-01-04 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2012-01-03 00:00,153.1292,-27.3917,77.00,59.00,53.80,110.00,6.00,M,30.09,M,6.21,M,FEW,SCT,   ,   ,2800.00,5800.00,M,M,M,YBBN 030000Z 11006KT 9999 FEW028 SCT058 25/15 Q1019 NOSIG
YBBN,2012-01-03 00:30,153.1292,-27.3917,77.00,57.20,50.43,60.00,10.00,M,30.09,M,6.21,M,FEW,SCT,   ,   ,2800.00,5800.00,M,M,M,YBBN 030030Z 06010KT 9999 FEW028 SCT058 25/14 Q1019
YBBN,2012-01-03 01:00,153.1292,-27.3917,78.80,57.20,47.52,70.00,10.00,M,30.09,M,6.21,M,FEW,SCT,   ,   ,3200.00,5800.00,M,M,M,YBBN 030100Z 07010KT 9999 FEW032 SCT058 26/14 Q1019
YBBN,2012-01-03 01:30,153.1292,-27.3917,78.80,59.00,50.69,70.00,10.00,M,30.09,M,6.21,M,FEW,SCT,   ,   ,3400.00,5800.00,M,M,M,YBBN 030130Z 07010KT 9999 FEW034 SCT058 26/15 Q1019
YBBN,2012-01-03 02:00,153.1292,-27.3917,78.80,57.20,47.52,70.00,10.00,M,30.06,M,6.21,M,FEW,SCT,   ,   ,3400.00,5800.00,M,M,M,YBBN 030200Z 07010KT 9999 FEW034 SCT058 26/14 Q1018
YBBN,2012-01-03 02:30,153.1292,-27.3917,78.80,57.20,47.52,70.00,9.00,M,30.06,M,6.21,M,FEW,   ,   ,   ,3400.00,M,M,M,M,YBBN 030230Z 07009KT 9999 FEW034 26/14 Q1018
YBBN,2012-01-03 03:00,153.1292,-27.3917,78.80,57.20,47.52,70.00,10.00,M,30.06,M,6.21,M,FEW,   ,   ,   ,3600.00,M,M,M,M,YBBN 030300Z 07010KT 9999 FEW036 26/14 Q1018 NOSIG
YBBN,2012-01-03 03:30,153.1292,-27.3917,78.80,59.00,50.69,70.00,10.00,M,30.06,M,6.21,M,FEW,   ,   ,   ,3600.00,M,M,M,M,YBBN 030330Z 07010KT 9999 FEW036 26/15 Q1018
YBBN,2012-01-03 04:00,153.1292,-27.3917,78.80,59.00,50.69,70.00,10.00,M,30.03,M,6.21,M,FEW,   ,   ,   ,3600.00,M,M,M,M,YBBN 030400Z 07010KT 9999 FEW036 26/15 Q1017 NOSIG
YBBN,2012-01-03 04:30,153.1292,-27.3917,78.80,59.00,50.69,70.00,10.00,M,30.03,M,6.21,M,FEW,   ,   ,   ,3600.00,M,M,M,M,YBBN 030430Z 07010KT 9999 FEW036 26/15 Q1017
YBBN,2012-01-03 05:00,153.1292,-27.3917,78.80,59.00,50.69,70.00,11.00,M,30.03,M,6.21,M,FEW,   ,   ,   ,3600.00,M,M,M,M,YBBN 030500Z 07011KT 9999 FEW036 26/15 Q1017
YBBN,2012-01-03 05:30,153.1292,-27.3917,77.00,59.00,53.80,70.00,11.00,M,30.00,M,6.21,M,FEW,   ,   ,   ,3600.00,M,M,M,M,YBBN 030530Z 07011KT 9999 FEW036 25/15 Q1016
YBBN,2012-01-03 06:00,153.1292,-27.3917,77.00,60.80,57.36,60.00,11.00,M,30.00,M,6.21,M,FEW,   ,   ,   ,3500.00,M,M,M,M,YBBN 030600Z 06011KT 9999 FEW035 25/16 Q1016 NOSIG
YBBN,2012-01-03 06:30,153.1292,-27.3917,77.00,60.80,57.36,60.00,10.00,M,30.03,M,6.21,M,FEW,   ,   ,   ,3500.00,M,M,M,M,YBBN 030630Z 06010KT 9999 FEW035 25/16 Q1017
YBBN,2012-01-03 07:00,153.1292,-27.3917,75.20,59.00,57.12,70.00,11.00,M,30.03,M,6.21,M,FEW,   ,   ,   ,3500.00,M,M,M,M,YBBN 030700Z 07011KT 9999 FEW035 24/15 Q1017
YBBN,2012-01-03 07:30,153.1292,-27.3917,75.20,59.00,57.12,70.00,10.00,M,30.03,M,6.21,M,FEW,   ,   ,   ,3500.00,M,M,M,M,YBBN 030730Z 07010KT 9999 FEW035 24/15 Q1017
YBBN,2012-01-03 08:00,153.1292,-27.3917,75.20,59.00,57.12,70.00,9.00,M,30.03,M,6.21,M,FEW,   ,   ,   ,3500.00,M,M,M,M,YBBN 030800Z 07009KT 9999 FEW035 24/15 Q1017 NOSIG
YBBN,2012-01-03 08:30,153.1292,-27.3917,73.40,59.00,60.67,80.00,8.00,M,30.03,M,6.21,M,FEW,   ,   ,   ,3500.00,M,M,M,M,YBBN 030830Z 08008KT 9999 FEW035 23/15 Q1017
YBBN,2012-01-03 09:00,153.1292,-27.3917,73.40,59.00,60.67,80.00,7.00,M,30.06,M,6.21,M,FEW,   ,   ,   ,3500.00,M,M,M,M,YBBN 030900Z 08007KT 9999 FEW035 23/15 Q1018 NOSIG
YBBN,2012-01-03 09:30,153.1292,-27.3917,73.40,59.00,60.67,80.00,6.00,M,30.06,M,6.21,M,FEW,   ,   ,   ,3500.00,M,M,M,M,YBBN 030930Z 08006KT 9999 FEW035 23/15 Q1018
YBBN,2012-01-03 10:00,153.1292,-27.3917,73.40,59.00,60.67,90.00,6.00,M,30.06,M,6.21,M,FEW,   ,   ,   ,3500.00,M,M,M,M,YBBN 031000Z 09006KT 9999 FEW035 23/15 Q1018 NOSIG
YBBN,2012-01-03 10:30,153.1292,-27.3917,71.60,59.00,64.48,90.00,6.00,M,30.06,M,6.21,M,FEW,   ,   ,   ,3500.00,M,M,M,M,YBBN 031030Z 09006KT 9999 FEW035 22/15 Q1018
YBBN,2012-01-03 11:00,153.1292,-27.3917,71.60,59.00,64.48,100.00,6.00,M,30.06,M,6.21,M,FEW,   ,   ,   ,3400.00,M,M,M,M,YBBN 031100Z 10006KT 9999 FEW034 22/15 Q1018
YBBN,2012-01-03 11:30,153.1292,-27.3917,71.60,59.00,64.48,90.00,6.00,M,30.06,M,6.21,M,FEW,SCT,   ,   ,3500.00,4000.00,M,M,M,YBBN 031130Z 09006KT 9999 FEW035 SCT040 22/15 Q1018
YBBN,2012-01-03 12:00,153.1292,-27.3917,71.60,59.00,64.48,90.00,5.00,M,30.06,M,6.21,M,FEW,   ,   ,   ,3500.00,M,M,M,M,YBBN 031200Z 09005KT 9999 FEW035 22/15 Q1018
YBBN,2012-01-03 12:30,153.1292,-27.3917,71.60,60.80,68.75,100.00,6.00,M,30.06,M,6.21,M,FEW,   ,   ,   ,3400.00,M,M,M,M,YBBN 031230Z 10006KT 9999 FEW034 22/16 Q1018
YBBN,2012-01-03 13:00,153.1292,-27.3917,71.60,60.80,68.75,100.00,5.00,M,30.06,M,6.21,M,FEW,   ,   ,   ,3200.00,M,M,M,M,YBBN 031300Z 10005KT 9999 FEW032 22/16 Q1018
YBBN,2012-01-03 13:30,153.1292,-27.3917,71.60,60.80,68.75,100.00,5.00,M,30.03,M,6.21,M,FEW,   ,   ,   ,3200.00,M,M,M,M,YBBN 031330Z 10005KT 9999 FEW032 22/16 Q1017
YBBN,2012-01-03 14:00,153.1292,-27.3917,71.60,60.80,68.75,100.00,5.00,M,30.03,M,6.21,M,FEW,   ,   ,   ,3200.00,M,M,M,M,YBBN 031400Z 10005KT 9999 FEW032 22/16 Q1017 NOSIG
YBBN,2012-01-03 14:30,153.1292,-27.3917,71.60,59.00,64.48,110.00,4.00,M,30.03,M,6.21,M,FEW,SCT,   ,   ,3500.00,4300.00,M,M,M,YBBN 031430Z 11004KT 9999 FEW035 SCT043 22/15 Q1017
