#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-04-24 00:00:00+00:00 2016-04-25 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2016-04-24 00:00,153.1292,-27.3917,77.00,48.20,36.22,160.00,15.00,0.00,30.15,M,6.21,26.00,FEW,M,M,M,4000.00,M,M,M,M,YBBN 240000Z 16015G26KT 9999 FEW040 25/09 Q1021
YBBN,2016-04-24 01:00,153.1292,-27.3917,78.80,46.40,31.90,160.00,13.00,0.00,30.15,M,6.21,23.00,FEW,M,M,M,4000.00,M,M,M,M,YBBN 240100Z 16013G23KT 9999 FEW040 26/08 Q1021
YBBN,2016-04-24 01:12,153.1292,-27.3917,78.80,46.40,31.90,150.00,15.00,0.00,30.15,M,6.21,27.00,FEW,M,M,M,4000.00,M,M,M,M,YBBN 240112Z 15015G27KT 9999 FEW040 26/08 Q1021
YBBN,2016-04-24 02:00,153.1292,-27.3917,78.80,48.20,34.13,160.00,12.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 240200Z 16012KT CAVOK 26/09 Q1020
YBBN,2016-04-24 02:30,153.1292,-27.3917,80.60,50.00,34.41,140.00,11.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 240230Z 14011KT CAVOK 27/10 Q1020
YBBN,2016-04-24 03:00,153.1292,-27.3917,80.60,48.20,32.18,160.00,12.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 240300Z 16012KT CAVOK 27/09 Q1019
YBBN,2016-04-24 04:00,153.1292,-27.3917,80.60,50.00,34.41,120.00,14.00,0.00,30.09,M,6.21,M,NSC,M,M,M,M,M,M,M,VCSH,YBBN 240400Z 12014KT 9999 VCSH NSC 27/10 Q1019
YBBN,2016-04-24 05:00,153.1292,-27.3917,78.80,50.00,36.51,130.00,13.00,0.00,30.09,M,6.21,M,NSC,M,M,M,M,M,M,M,VCSH,YBBN 240500Z 13013KT 9999 VCSH NSC 26/10 Q1019
YBBN,2016-04-24 06:00,153.1292,-27.3917,77.00,53.60,44.25,150.00,10.00,0.00,30.12,M,6.21,M,FEW,SCT,M,M,4800.00,6000.00,M,M,M,YBBN 240600Z 15010KT 9999 FEW048 SCT060 25/12 Q1020
YBBN,2016-04-24 07:00,153.1292,-27.3917,71.60,57.20,60.44,170.00,13.00,0.00,30.15,M,6.21,M,FEW,M,M,M,3600.00,M,M,M,VCSH,YBBN 240700Z 17013KT 9999 VCSH FEW036 22/14 Q1021
YBBN,2016-04-24 16:00,153.1292,-27.3917,64.40,51.80,63.60,200.00,9.00,0.00,30.18,M,6.21,M,FEW,BKN,M,M,2500.00,4800.00,M,M,M,YBBN 241600Z 20009KT 9999 FEW025 BKN048 18/11 Q1022
YBBN,2016-04-24 21:00,153.1292,-27.3917,64.40,53.60,67.95,200.00,10.00,0.00,30.21,M,6.21,M,FEW,M,M,M,2700.00,M,M,M,M,YBBN 242100Z 20010KT 9999 FEW027 18/12 Q1023
YBBN,2016-04-24 22:00,153.1292,-27.3917,69.80,55.40,60.21,190.00,10.00,0.00,30.21,M,6.21,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,YBBN 242200Z 19010KT 9999 FEW030 SCT040 21/13 Q1023
YBBN,2016-04-24 23:00,153.1292,-27.3917,75.20,55.40,50.17,160.00,10.00,0.00,30.24,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 242300Z 16010KT 9999 FEW030 24/13 Q1024
