#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-02-11 00:00:00+00:00 2016-02-12 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2016-02-11 00:00,153.1292,-27.3917,82.40,66.20,58.08,120.00,10.00,0.00,29.91,M,6.21,M,SCT,M,M,M,3500.00,M,M,M,M,YBBN 110000Z 12010KT 9999 SCT035 28/19 Q1013
YBBN,2016-02-11 00:30,153.1292,-27.3917,82.40,66.20,58.08,120.00,13.00,0.00,29.88,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 110030Z 12013KT 9999 FEW035 28/19 Q1012 NOSIG
YBBN,2016-02-11 01:00,153.1292,-27.3917,82.40,66.20,58.08,120.00,12.00,0.00,29.88,M,6.21,M,FEW,M,M,M,3700.00,M,M,M,M,YBBN 110100Z 12012KT 9999 FEW037 28/19 Q1012 NOSIG
YBBN,2016-02-11 01:30,153.1292,-27.3917,82.40,66.20,58.08,100.00,12.00,0.00,29.88,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 110130Z 10012KT 9999 FEW040 28/19 Q1012 NOSIG
YBBN,2016-02-11 02:00,153.1292,-27.3917,82.40,66.20,58.08,120.00,11.00,0.00,29.88,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 110200Z 12011KT 9999 FEW040 28/19 Q1012 NOSIG
YBBN,2016-02-11 02:30,153.1292,-27.3917,84.20,66.20,54.80,120.00,13.00,0.00,29.88,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,VCSH,YBBN 110230Z 12013KT 9999 VCSH FEW040 29/19 Q1012 NOSIG
YBBN,2016-02-11 03:00,153.1292,-27.3917,82.40,64.40,54.55,110.00,12.00,0.00,29.85,M,6.21,M,FEW,SCT,M,M,4000.00,8000.00,M,M,VCSH,YBBN 110300Z 11012KT 9999 VCSH FEW040 SCT080 28/18 Q1011 NOSIG
YBBN,2016-02-11 03:30,153.1292,-27.3917,82.40,66.20,58.08,110.00,13.00,0.00,29.85,M,6.21,M,FEW,BKN,M,M,3500.00,7300.00,M,M,M,YBBN 110330Z 11013KT 9999 FEW035 BKN073 28/19 Q1011 NOSIG
YBBN,2016-02-11 04:00,153.1292,-27.3917,82.40,66.20,58.08,110.00,14.00,0.00,29.85,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 110400Z 11014KT 9999 FEW035 28/19 Q1011 NOSIG
YBBN,2016-02-11 04:30,153.1292,-27.3917,82.40,64.40,54.55,110.00,11.00,0.00,29.85,M,6.21,M,FEW,SCT,M,M,3500.00,22000.00,M,M,M,YBBN 110430Z 11011KT 9999 FEW035 SCT220 28/18 Q1011 NOSIG
