#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-12-08 00:00:00+00:00 2016-12-09 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2016-12-08 00:00,153.1292,-27.3917,77.00,71.60,83.44,30.00,4.00,0.00,29.88,M,4.97,M,BKN,OVC,M,M,800.00,3000.00,M,M,-DZ,YBBN 080000Z 03004KT 350V050 8000 -DZ BKN008 OVC030 25/22 Q1012
YBBN,2016-12-08 00:30,153.1292,-27.3917,77.00,73.40,88.67,290.00,4.00,0.00,29.88,M,6.21,M,FEW,SCT,OVC,M,700.00,1100.00,3000.00,M,M,YBBN 080030Z 29004KT 250V330 9999 FEW007 SCT011 OVC030 25/23 Q1012
YBBN,2016-12-08 01:00,153.1292,-27.3917,78.80,73.40,83.55,320.00,4.00,0.00,29.85,M,6.21,M,BKN,OVC,M,M,1100.00,3400.00,M,M,M,YBBN 080100Z 32004KT 270V350 9999 BKN011 OVC034 26/23 Q1011
YBBN,2016-12-08 01:30,153.1292,-27.3917,78.80,73.40,83.55,10.00,7.00,0.00,29.85,M,6.21,M,SCT,SCT,OVC,M,1500.00,2000.00,3000.00,M,M,YBBN 080130Z 01007KT 9999 SCT015 SCT020 OVC030 26/23 Q1011
YBBN,2016-12-08 02:30,153.1292,-27.3917,78.80,73.40,83.55,10.00,10.00,0.00,29.83,M,6.21,M,FEW,SCT,BKN,M,1400.00,2800.00,12500.00,M,VCSH,YBBN 080230Z 01010KT 9999 VCSH FEW014 SCT028 BKN125 26/23 Q1010 NOSIG
YBBN,2016-12-08 03:00,153.1292,-27.3917,78.80,73.40,83.55,20.00,12.00,0.00,29.83,M,6.21,M,FEW,BKN,M,M,2400.00,12000.00,M,M,M,YBBN 080300Z 02012KT 9999 FEW024 BKN120 26/23 Q1010
YBBN,2016-12-08 03:30,153.1292,-27.3917,78.80,71.60,78.62,20.00,12.00,0.00,29.80,M,6.21,M,FEW,SCT,BKN,M,2400.00,12000.00,15500.00,M,M,YBBN 080330Z 02012KT 9999 FEW024 SCT120 BKN155 26/22 Q1009 NOSIG
YBBN,2016-12-08 04:00,153.1292,-27.3917,77.00,73.40,88.67,20.00,14.00,0.00,29.80,M,6.21,M,FEW,SCT,BKN,M,2600.00,12000.00,14000.00,M,-SHRA,YBBN 080400Z 02014KT 9999 -SHRA FEW026 SCT120 BKN140 25/23 Q1009
YBBN,2016-12-08 04:30,153.1292,-27.3917,77.00,73.40,88.67,20.00,14.00,0.00,29.77,M,6.21,M,FEW,SCT,BKN,M,1800.00,12000.00,15000.00,M,-SHRA,YBBN 080430Z 02014KT 9999 -SHRA FEW018 SCT120 BKN150 25/23 Q1008 NOSIG
YBBN,2016-12-08 05:00,153.1292,-27.3917,77.00,71.60,83.44,20.00,16.00,0.00,29.74,M,6.21,M,FEW,SCT,BKN,M,2500.00,14000.00,16000.00,M,VCSH,YBBN 080500Z 02016KT 9999 VCSH FEW025 SCT140 BKN160 25/22 Q1007 NOSIG
