#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2010-04-24 00:00:00+00:00 2010-04-25 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2010-04-24 00:00,153.1292,-27.3917,75.20,69.80,83.32,120.00,7.00,M,30.09,M,6.21,M,SCT,SCT,M,M,2500.00,4000.00,M,M,M,YBBN 240000Z 12007KT 9999 SCT025 SCT040 24/21 Q1019 NOSIG
YBBN,2010-04-24 00:30,153.1292,-27.3917,75.20,68.00,78.34,120.00,6.00,M,30.09,M,6.21,M,SCT,BKN,M,M,2800.00,3500.00,M,M,M,YBBN 240030Z 12006KT 9999 SCT028 BKN035 24/20 Q1019 NOSIG
YBBN,2010-04-24 02:00,153.1292,-27.3917,75.20,68.00,78.34,120.00,7.00,M,30.03,M,6.21,M,FEW,BKN,M,M,1400.00,4600.00,M,M,VCSH,YBBN 240200Z 12007KT 9999 VCSH FEW014 BKN046 24/20 Q1017 NOSIG
YBBN,2010-04-24 02:30,153.1292,-27.3917,75.20,68.00,78.34,130.00,7.00,M,30.03,M,6.21,M,FEW,BKN,M,M,1500.00,5000.00,M,M,M,YBBN 240230Z 13007KT 9999 FEW015 BKN050 24/20 Q1017 RMK DIST RASH NOSIG
YBBN,2010-04-24 03:00,153.1292,-27.3917,77.00,68.00,73.78,110.00,5.00,M,30.00,M,6.21,M,FEW,BKN,M,M,2500.00,5000.00,M,M,M,YBBN 240300Z 11005KT 9999 FEW025 BKN050 25/20 Q1016 RMK DIST RASH NOSIG
YBBN,2010-04-24 04:00,153.1292,-27.3917,75.20,68.00,78.34,80.00,4.00,M,30.00,M,6.21,M,FEW,SCT,BKN,M,1500.00,2000.00,5000.00,M,VCSH,YBBN 240400Z 08004KT 9999 VCSH FEW015 SCT020 BKN050 24/20 Q1016 NOSIG
YBBN,2010-04-24 04:30,153.1292,-27.3917,75.20,69.80,83.32,60.00,5.00,M,30.00,M,6.21,M,FEW,SCT,BKN,M,1500.00,3400.00,4000.00,M,VCSH,YBBN 240430Z 06005KT 9999 VCSH FEW015 SCT034 BKN040 24/21 Q1016 NOSIG
YBBN,2010-04-24 06:30,153.1292,-27.3917,75.20,68.00,78.34,10.00,4.00,M,30.00,M,6.21,M,FEW,SCT,BKN,M,1500.00,3100.00,4500.00,M,M,YBBN 240630Z 01004KT 9999 FEW015 SCT031 BKN045 24/20 Q1016 RMK DIST RASH IN AREA INTER 0630/0900 3000 SHRA BKN015
YBBN,2010-04-24 07:00,153.1292,-27.3917,73.40,68.00,83.21,360.00,5.00,M,30.00,M,6.21,M,FEW,BKN,M,M,1500.00,6800.00,M,M,M,YBBN 240700Z 36005KT 9999 FEW015 BKN068 23/20 Q1016 RMK DIST. RASH IN AREA INTER 0700/0900 3000 SHRA BKN015
YBBN,2010-04-24 10:00,153.1292,-27.3917,69.80,68.00,94.01,90.00,3.00,M,30.06,M,6.21,M,FEW,BKN,M,M,1500.00,5500.00,M,M,-DZ,YBBN 241000Z 09003KT 9999 -DZ FEW015 BKN055 21/20 Q1018 NOSIG
YBBN,2010-04-24 11:00,153.1292,-27.3917,69.80,68.00,94.01,250.00,4.00,M,30.06,M,6.21,M,FEW,BKN,M,M,1700.00,4000.00,M,M,M,YBBN 241100Z 25004KT 9999 FEW017 BKN040 21/20 Q1018 NOSIG
