#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2014-03-12 00:00:00+00:00 2014-03-13 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2014-03-12 00:00,153.1292,-27.3917,77.00,60.80,57.36,140.00,8.00,0.00,30.06,M,6.21,M,SCT,BKN,M,M,3000.00,7000.00,M,M,M,YBBN 120000Z 14008KT 9999 SCT030 BKN070 25/16 Q1018 NOSIG
YBBN,2014-03-12 00:30,153.1292,-27.3917,78.80,60.80,54.05,120.00,8.00,0.00,30.06,M,6.21,M,SCT,BKN,M,M,3000.00,7500.00,M,M,M,YBBN 120030Z 12008KT 9999 SCT030 BKN075 26/16 Q1018
YBBN,2014-03-12 01:00,153.1292,-27.3917,80.60,59.00,47.79,130.00,9.00,0.00,30.03,M,6.21,M,FEW,M,M,M,3300.00,M,M,M,M,YBBN 120100Z 13009KT 9999 FEW033 27/15 Q1017 NOSIG
YBBN,2014-03-12 01:30,153.1292,-27.3917,80.60,60.80,50.95,110.00,9.00,0.00,30.03,M,6.21,M,SCT,M,M,M,3300.00,M,M,M,M,YBBN 120130Z 11009KT 9999 SCT033 27/16 Q1017
YBBN,2014-03-12 02:00,153.1292,-27.3917,82.40,62.60,51.21,120.00,10.00,0.00,30.03,M,6.21,M,SCT,SCT,M,M,3300.00,7000.00,M,M,M,YBBN 120200Z 12010KT 9999 SCT033 SCT070 28/17 Q1017 NOSIG
YBBN,2014-03-12 02:30,153.1292,-27.3917,80.60,60.80,50.95,110.00,11.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1500.00,3300.00,M,M,M,YBBN 120230Z 11011KT 9999 FEW015 SCT033 27/16 Q1016
YBBN,2014-03-12 03:00,153.1292,-27.3917,80.60,60.80,50.95,110.00,9.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,1500.00,3500.00,M,M,M,YBBN 120300Z 11009KT 9999 FEW015 SCT035 27/16 Q1016
YBBN,2014-03-12 03:30,153.1292,-27.3917,80.60,59.00,47.79,120.00,8.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,3500.00,7000.00,M,M,M,YBBN 120330Z 12008KT 9999 FEW035 SCT070 27/15 Q1016
YBBN,2014-03-12 04:00,153.1292,-27.3917,80.60,57.20,44.80,110.00,9.00,0.00,29.97,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 120400Z 11009KT 9999 FEW035 27/14 Q1015 NOSIG
YBBN,2014-03-12 04:30,153.1292,-27.3917,80.60,60.80,50.95,90.00,10.00,0.00,29.97,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 120430Z 09010KT 9999 FEW035 27/16 Q1015
