#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2012-02-07 00:00:00+00:00 2012-02-08 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2012-02-07 00:00,153.1292,-27.3917,82.40,69.80,65.74,90.00,7.00,0.00,29.68,M,6.21,M,FEW,M,M,M,2400.00,M,M,M,M,YBBN 070000Z 09007KT 9999 FEW024 28/21 Q1005 NOSIG
YBBN,2012-02-07 00:30,153.1292,-27.3917,82.40,69.80,65.74,100.00,8.00,0.00,29.68,M,6.21,M,SCT,M,M,M,2500.00,M,M,M,M,YBBN 070030Z 10008KT 9999 SCT025 28/21 Q1005
YBBN,2012-02-07 01:00,153.1292,-27.3917,82.40,68.00,61.81,100.00,9.00,0.00,29.65,M,6.21,M,FEW,SCT,M,M,2800.00,4000.00,M,M,M,YBBN 070100Z 10009KT 9999 FEW028 SCT040 28/20 Q1004
YBBN,2012-02-07 01:30,153.1292,-27.3917,84.20,68.00,58.32,100.00,9.00,0.00,29.65,M,6.21,M,FEW,SCT,M,M,2800.00,4000.00,M,M,M,YBBN 070130Z 10009KT 9999 FEW028 SCT040 29/20 Q1004
YBBN,2012-02-07 02:00,153.1292,-27.3917,82.40,68.00,61.81,90.00,9.00,0.00,29.65,M,6.21,M,FEW,M,M,M,2800.00,M,M,M,M,YBBN 070200Z 09009KT 9999 FEW028 28/20 Q1004 NOSIG
YBBN,2012-02-07 02:30,153.1292,-27.3917,82.40,68.00,61.81,90.00,10.00,0.00,29.65,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 070230Z 09010KT 9999 FEW030 28/20 Q1004
YBBN,2012-02-07 03:00,153.1292,-27.3917,82.40,68.00,61.81,90.00,9.00,0.00,29.62,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 070300Z 09009KT 9999 FEW030 28/20 Q1003 NOSIG
YBBN,2012-02-07 03:30,153.1292,-27.3917,82.40,69.80,65.74,90.00,9.00,0.00,29.62,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 070330Z 09009KT 9999 FEW030 28/21 Q1003
YBBN,2012-02-07 04:00,153.1292,-27.3917,84.20,68.00,58.32,80.00,11.00,0.00,29.59,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 070400Z 08011KT 9999 FEW030 29/20 Q1002
YBBN,2012-02-07 04:30,153.1292,-27.3917,84.20,69.80,62.03,90.00,9.00,0.00,29.59,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 070430Z 09009KT 9999 FEW030 29/21 Q1002
YBBN,2012-02-07 05:00,153.1292,-27.3917,84.20,71.60,65.95,60.00,10.00,0.00,29.59,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 070500Z 06010KT 9999 FEW030 29/22 Q1002
YBBN,2012-02-07 05:30,153.1292,-27.3917,82.40,68.00,61.81,70.00,9.00,0.00,29.59,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 070530Z 07009KT 9999 FEW030 28/20 Q1002
YBBN,2012-02-07 06:00,153.1292,-27.3917,82.40,68.00,61.81,70.00,8.00,0.00,29.59,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 070600Z 07008KT 9999 FEW030 28/20 Q1002 NOSIG
YBBN,2012-02-07 06:30,153.1292,-27.3917,80.60,68.00,65.54,100.00,5.00,0.00,29.62,M,6.21,M,FEW,SCT,M,M,3000.00,4000.00,M,M,M,YBBN 070630Z 10005KT 9999 FEW030 SCT040 27/20 Q1003
YBBN,2012-02-07 07:00,153.1292,-27.3917,82.40,68.00,61.81,100.00,6.00,0.00,29.62,M,6.21,M,FEW,BKN,M,M,3000.00,4000.00,M,M,M,YBBN 070700Z 10006KT 9999 FEW030 BKN040 28/20 Q1003 INTER 0800/1000 3000 SHRA BKN012
