#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2013-09-05 00:00:00+00:00 2013-09-06 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2013-09-05 00:00,153.1292,-27.3917,69.80,51.80,52.77,130.00,9.00,0.00,30.42,M,6.21,M,SCT,M,M,M,3500.00,M,M,M,M,YBBN 050000Z 13009KT 9999 SCT035 21/11 Q1030
YBBN,2013-09-05 00:30,153.1292,-27.3917,69.80,51.80,52.77,130.00,9.00,0.00,30.42,M,6.21,M,SCT,M,M,M,3800.00,M,M,M,M,YBBN 050030Z 13009KT 9999 SCT038 21/11 Q1030
YBBN,2013-09-05 01:00,153.1292,-27.3917,71.60,50.00,46.43,110.00,8.00,0.00,30.39,M,6.21,M,SCT,M,M,M,3900.00,M,M,M,M,YBBN 050100Z 11008KT 9999 SCT039 22/10 Q1029 RMK DIST FU WEST
YBBN,2013-09-05 01:30,153.1292,-27.3917,71.60,50.00,46.43,110.00,9.00,0.00,30.39,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,YBBN 050130Z 11009KT 9999 SCT040 22/10 Q1029
YBBN,2013-09-05 02:00,153.1292,-27.3917,71.60,50.00,46.43,130.00,8.00,0.00,30.36,M,6.21,M,FEW,M,M,M,4200.00,M,M,M,M,YBBN 050200Z 13008KT 9999 FEW042 22/10 Q1028
YBBN,2013-09-05 02:30,153.1292,-27.3917,71.60,50.00,46.43,120.00,8.00,0.00,30.36,M,6.21,M,FEW,M,M,M,4200.00,M,M,M,M,YBBN 050230Z 12008KT 9999 FEW042 22/10 Q1028
YBBN,2013-09-05 03:00,153.1292,-27.3917,73.40,50.00,43.69,110.00,8.00,0.00,30.36,M,6.21,M,FEW,M,M,M,4300.00,M,M,M,M,YBBN 050300Z 11008KT 9999 FEW043 23/10 Q1028 RMK DIST FU WEST
YBBN,2013-09-05 03:30,153.1292,-27.3917,71.60,48.20,43.42,110.00,10.00,0.00,30.33,M,6.21,M,FEW,M,M,M,4300.00,M,M,M,M,YBBN 050330Z 11010KT 9999 FEW043 22/09 Q1027
YBBN,2013-09-05 04:00,153.1292,-27.3917,71.60,48.20,43.42,110.00,9.00,0.00,30.33,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 050400Z 11009KT 9999 FEW040 22/09 Q1027
YBBN,2013-09-05 04:30,153.1292,-27.3917,71.60,50.00,46.43,110.00,9.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3900.00,M,M,M,M,YBBN 050430Z 11009KT 9999 FEW039 22/10 Q1027
YBBN,2013-09-05 05:00,153.1292,-27.3917,69.80,50.00,49.37,110.00,9.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3800.00,M,M,M,M,YBBN 050500Z 11009KT 9999 FEW038 21/10 Q1027
YBBN,2013-09-05 05:30,153.1292,-27.3917,69.80,50.00,49.37,110.00,7.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3800.00,M,M,M,M,YBBN 050530Z 11007KT 9999 FEW038 21/10 Q1027
YBBN,2013-09-05 06:00,153.1292,-27.3917,69.80,48.20,46.16,80.00,7.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3600.00,M,M,M,M,YBBN 050600Z 08007KT 9999 FEW036 21/09 Q1027
YBBN,2013-09-05 06:30,153.1292,-27.3917,69.80,48.20,46.16,70.00,7.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 050630Z 07007KT 9999 FEW035 21/09 Q1027
YBBN,2013-09-05 07:00,153.1292,-27.3917,68.00,48.20,49.10,60.00,8.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 050700Z 06008KT 9999 FEW035 20/09 Q1027
YBBN,2013-09-05 07:30,153.1292,-27.3917,66.20,50.00,55.88,70.00,5.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3300.00,M,M,M,M,YBBN 050730Z 07005KT 9999 FEW033 19/10 Q1027
YBBN,2013-09-05 08:00,153.1292,-27.3917,66.20,51.80,59.74,80.00,6.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3200.00,M,M,M,M,YBBN 050800Z 08006KT 9999 FEW032 19/11 Q1027
YBBN,2013-09-05 08:30,153.1292,-27.3917,64.40,51.80,63.60,80.00,5.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 050830Z 08005KT CAVOK 18/11 Q1028
YBBN,2013-09-05 09:00,153.1292,-27.3917,64.40,51.80,63.60,90.00,5.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 050900Z 09005KT CAVOK 18/11 Q1028
YBBN,2013-09-05 09:30,153.1292,-27.3917,64.40,51.80,63.60,90.00,4.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 050930Z 09004KT CAVOK 18/11 Q1028
YBBN,2013-09-05 10:00,153.1292,-27.3917,64.40,53.60,67.95,90.00,4.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051000Z 09004KT CAVOK 18/12 Q1028 NOSIG
YBBN,2013-09-05 10:30,153.1292,-27.3917,62.60,53.60,72.38,100.00,3.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051030Z 10003KT CAVOK 17/12 Q1028
YBBN,2013-09-05 11:00,153.1292,-27.3917,60.80,53.60,77.14,110.00,3.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051100Z 11003KT CAVOK 16/12 Q1028 NOSIG
YBBN,2013-09-05 11:30,153.1292,-27.3917,59.00,53.60,82.25,0.00,0.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051130Z 00000KT CAVOK 15/12 Q1028
YBBN,2013-09-05 12:00,153.1292,-27.3917,59.00,51.80,76.98,100.00,1.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051200Z 10001KT CAVOK 15/11 Q1028 NOSIG
YBBN,2013-09-05 12:30,153.1292,-27.3917,57.20,51.80,82.12,220.00,4.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051230Z 22004KT CAVOK 14/11 Q1029
YBBN,2013-09-05 13:00,153.1292,-27.3917,57.20,51.80,82.12,210.00,4.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051300Z 21004KT CAVOK 14/11 Q1028
YBBN,2013-09-05 13:30,153.1292,-27.3917,55.40,51.80,87.65,210.00,5.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051330Z 21005KT CAVOK 13/11 Q1028
YBBN,2013-09-05 14:00,153.1292,-27.3917,55.40,51.80,87.65,210.00,5.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051400Z 21005KT CAVOK 13/11 Q1028 NOSIG
YBBN,2013-09-05 14:30,153.1292,-27.3917,55.40,51.80,87.65,210.00,4.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051430Z 21004KT CAVOK 13/11 Q1028 RMK SMOKE ALOFT
YBBN,2013-09-05 15:00,153.1292,-27.3917,53.60,50.00,87.56,210.00,6.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051500Z 21006KT CAVOK 12/10 Q1028 RMK SMOKE ALOFT
YBBN,2013-09-05 15:30,153.1292,-27.3917,53.60,51.80,93.60,210.00,7.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051530Z 21007KT CAVOK 12/11 Q1028 RMK SMOKE ALOFT
YBBN,2013-09-05 16:00,153.1292,-27.3917,53.60,50.00,87.56,210.00,6.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051600Z 21006KT CAVOK 12/10 Q1027
YBBN,2013-09-05 16:30,153.1292,-27.3917,55.40,50.00,81.99,210.00,7.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051630Z 21007KT CAVOK 13/10 Q1027
YBBN,2013-09-05 17:00,153.1292,-27.3917,53.60,50.00,87.56,210.00,7.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051700Z 21007KT CAVOK 12/10 Q1027 NOSIG
YBBN,2013-09-05 17:30,153.1292,-27.3917,53.60,50.00,87.56,200.00,8.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051730Z 20008KT CAVOK 12/10 Q1027 RMK SMOKE ALOFT
YBBN,2013-09-05 18:00,153.1292,-27.3917,51.80,50.00,93.55,210.00,8.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051800Z 21008KT CAVOK 11/10 Q1027
YBBN,2013-09-05 18:30,153.1292,-27.3917,51.80,48.20,87.47,210.00,8.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051830Z 21008KT CAVOK 11/09 Q1027 RMK SMOKE ALOFT
YBBN,2013-09-05 19:00,153.1292,-27.3917,51.80,48.20,87.47,210.00,8.00,0.00,30.33,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 051900Z 21008KT CAVOK 11/09 Q1027 RMK SMOKE ALOFT
YBBN,2013-09-05 19:30,153.1292,-27.3917,51.80,48.20,87.47,210.00,8.00,0.00,30.36,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 051930Z 21008KT 9999 FEW040 11/09 Q1028 RMK HAZE
YBBN,2013-09-05 20:00,153.1292,-27.3917,51.80,50.00,93.55,200.00,9.00,0.00,30.36,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 052000Z 20009KT 9999 FEW040 11/10 Q1028 NOSIG
YBBN,2013-09-05 20:30,153.1292,-27.3917,53.60,50.00,87.56,200.00,9.00,0.00,30.36,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 052030Z 20009KT CAVOK 12/10 Q1028 RMK SMOKE
YBBN,2013-09-05 21:00,153.1292,-27.3917,55.40,51.80,87.65,200.00,8.00,0.00,30.39,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 052100Z 20008KT CAVOK 13/11 Q1029 NOSIG
YBBN,2013-09-05 21:30,153.1292,-27.3917,59.00,51.80,76.98,210.00,9.00,0.00,30.39,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 052130Z 21009KT 9999 FEW040 15/11 Q1029 RMK SMOKE
YBBN,2013-09-05 22:00,153.1292,-27.3917,60.80,51.80,72.20,210.00,9.00,0.00,30.39,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 052200Z 21009KT 9999 FEW040 16/11 Q1029
YBBN,2013-09-05 22:30,153.1292,-27.3917,64.40,51.80,63.60,210.00,9.00,0.00,30.39,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 052230Z 21009KT 9999 FEW040 18/11 Q1029 RMK SMOKE
YBBN,2013-09-05 23:00,153.1292,-27.3917,66.20,51.80,59.74,220.00,9.00,0.00,30.39,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 052300Z 22009KT 9999 FEW040 19/11 Q1029 RMK SMOKE
YBBN,2013-09-05 23:30,153.1292,-27.3917,68.00,51.80,56.13,220.00,8.00,0.00,30.39,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 052330Z 22008KT 9999 FEW040 20/11 Q1029
