#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-09-08 00:00:00+00:00 2016-09-09 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2016-09-08 00:00,153.1292,-27.3917,71.60,55.40,56.63,70.00,11.00,0.00,30.36,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 080000Z 07011KT 9999 FEW030 22/13 Q1028
YBBN,2016-09-08 00:30,153.1292,-27.3917,71.60,55.40,56.63,70.00,12.00,0.00,30.36,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 080030Z 07012KT 9999 FEW030 22/13 Q1028 NOSIG
YBBN,2016-09-08 01:00,153.1292,-27.3917,73.40,55.40,53.29,70.00,10.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3200.00,M,M,M,M,YBBN 080100Z 07010KT 9999 FEW032 23/13 Q1027 NOSIG
YBBN,2016-09-08 01:30,153.1292,-27.3917,71.60,55.40,56.63,70.00,11.00,0.00,30.33,M,6.21,M,FEW,SCT,M,M,3200.00,7000.00,M,M,M,YBBN 080130Z 07011KT 9999 FEW032 SCT070 22/13 Q1027 NOSIG
YBBN,2016-09-08 02:00,153.1292,-27.3917,71.60,55.40,56.63,80.00,11.00,0.00,30.33,M,6.21,M,FEW,M,M,M,3200.00,M,M,M,M,YBBN 080200Z 08011KT 9999 FEW032 22/13 Q1027 NOSIG
YBBN,2016-09-08 02:30,153.1292,-27.3917,71.60,55.40,56.63,70.00,12.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3200.00,M,M,M,M,YBBN 080230Z 07012KT 9999 FEW032 22/13 Q1026 NOSIG
YBBN,2016-09-08 03:00,153.1292,-27.3917,71.60,53.60,53.03,80.00,11.00,0.00,30.30,M,6.21,M,FEW,M,M,M,3200.00,M,M,M,M,YBBN 080300Z 08011KT 9999 FEW032 22/12 Q1026
YBBN,2016-09-08 03:30,153.1292,-27.3917,73.40,51.80,46.71,80.00,11.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3400.00,M,M,M,M,YBBN 080330Z 08011KT 9999 FEW034 23/11 Q1025 NOSIG
YBBN,2016-09-08 04:00,153.1292,-27.3917,71.60,55.40,56.63,80.00,11.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3400.00,M,M,M,M,YBBN 080400Z 08011KT 9999 FEW034 22/13 Q1025 NOSIG
YBBN,2016-09-08 04:30,153.1292,-27.3917,71.60,55.40,56.63,60.00,10.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3400.00,M,M,M,M,YBBN 080430Z 06010KT 9999 FEW034 22/13 Q1025 NOSIG
YBBN,2016-09-08 05:00,153.1292,-27.3917,71.60,55.40,56.63,60.00,10.00,0.00,30.27,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 080500Z 06010KT 9999 FEW030 22/13 Q1025 NOSIG
YBBN,2016-09-08 05:30,153.1292,-27.3917,71.60,57.20,60.44,60.00,11.00,0.00,30.27,M,6.21,M,FEW,SCT,M,M,3000.00,7500.00,M,M,M,YBBN 080530Z 06011KT 9999 FEW030 SCT075 22/14 Q1025 NOSIG
YBBN,2016-09-08 06:00,153.1292,-27.3917,69.80,57.20,64.26,50.00,9.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,2800.00,7200.00,M,M,M,YBBN 080600Z 05009KT 9999 FEW028 BKN072 21/14 Q1025
YBBN,2016-09-08 06:30,153.1292,-27.3917,69.80,55.40,60.21,60.00,9.00,0.00,30.27,M,6.21,M,FEW,SCT,M,M,2800.00,7200.00,M,M,M,YBBN 080630Z 06009KT 9999 FEW028 SCT072 21/13 Q1025
YBBN,2016-09-08 07:00,153.1292,-27.3917,68.00,57.20,68.35,70.00,9.00,0.00,30.27,M,6.21,M,FEW,M,M,M,2800.00,M,M,M,M,YBBN 080700Z 07009KT 9999 FEW028 20/14 Q1025 NOSIG
YBBN,2016-09-08 07:30,153.1292,-27.3917,68.00,57.20,68.35,70.00,7.00,0.00,30.27,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 080730Z 07007KT 9999 FEW025 20/14 Q1025 NOSIG
YBBN,2016-09-08 08:00,153.1292,-27.3917,68.00,57.20,68.35,70.00,8.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,2500.00,6800.00,M,M,M,YBBN 080800Z 07008KT 9999 FEW025 BKN068 20/14 Q1025 NOSIG
YBBN,2016-09-08 08:30,153.1292,-27.3917,68.00,57.20,68.35,60.00,8.00,0.00,30.27,M,6.21,M,FEW,BKN,M,M,2500.00,6800.00,M,M,M,YBBN 080830Z 06008KT 9999 FEW025 BKN068 20/14 Q1025 NOSIG
YBBN,2016-09-08 09:00,153.1292,-27.3917,68.00,57.20,68.35,70.00,7.00,0.00,30.30,M,6.21,M,FEW,SCT,M,M,2500.00,7200.00,M,M,M,YBBN 080900Z 07007KT 9999 FEW025 SCT072 20/14 Q1026
YBBN,2016-09-08 09:30,153.1292,-27.3917,68.00,57.20,68.35,80.00,6.00,0.00,30.30,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 080930Z 08006KT 9999 FEW025 20/14 Q1026 NOSIG
YBBN,2016-09-08 10:00,153.1292,-27.3917,66.20,57.20,72.74,80.00,6.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 081000Z 08006KT CAVOK 19/14 Q1026 NOSIG
YBBN,2016-09-08 10:30,153.1292,-27.3917,66.20,57.20,72.74,80.00,6.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 081030Z 08006KT CAVOK 19/14 Q1026 NOSIG
YBBN,2016-09-08 11:00,153.1292,-27.3917,66.20,57.20,72.74,70.00,7.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 081100Z 07007KT CAVOK 19/14 Q1026 NOSIG
YBBN,2016-09-08 11:30,153.1292,-27.3917,68.00,57.20,68.35,70.00,6.00,0.00,30.30,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,YBBN 081130Z 07006KT 9999 FEW020 20/14 Q1026 NOSIG
YBBN,2016-09-08 12:00,153.1292,-27.3917,68.00,57.20,68.35,60.00,6.00,0.00,30.30,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 081200Z 06006KT 9999 FEW025 20/14 Q1026
