#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2011-01-03 00:00:00+00:00 2011-01-04 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2011-01-03 00:00,153.1292,-27.3917,82.40,71.60,69.90,130.00,5.00,M,29.80,M,6.21,M,FEW,BKN,M,M,2200.00,2500.00,M,M,VCSH,YBBN 030000Z 13005KT 9999 VCSH FEW022 BKN025 28/22 Q1009 RMK SH NW NOSIG
YBBN,2011-01-03 00:30,153.1292,-27.3917,82.40,71.60,69.90,90.00,7.00,M,29.80,M,6.21,M,FEW,BKN,M,M,2200.00,2600.00,M,M,M,YBBN 030030Z 09007KT 9999 FEW022 BKN026 28/22 Q1009 NOSIG
YBBN,2011-01-03 01:00,153.1292,-27.3917,84.20,71.60,65.95,100.00,8.00,M,29.80,M,6.21,M,FEW,BKN,M,M,2200.00,2700.00,M,M,M,YBBN 030100Z 10008KT 9999 FEW022 BKN027 29/22 Q1009 NOSIG
YBBN,2011-01-03 01:30,153.1292,-27.3917,84.20,71.60,65.95,100.00,9.00,M,29.77,M,6.21,M,FEW,SCT,FEW,M,2300.00,2800.00,2900.00,M,M,YBBN 030130Z 10009KT 9999 FEW023 SCT028 FEW029TCU 29/22 Q1008 NOSIG
YBBN,2011-01-03 02:00,153.1292,-27.3917,82.40,71.60,69.90,90.00,9.00,M,29.77,M,6.21,M,FEW,SCT,FEW,M,2300.00,2800.00,2900.00,M,M,YBBN 030200Z 09009KT 9999 FEW023 SCT028 FEW029TCU 28/22 Q1008 RMK DISTANT SH SOUTH NOSIG
YBBN,2011-01-03 02:30,153.1292,-27.3917,84.20,71.60,65.95,100.00,10.00,M,29.74,M,6.21,M,FEW,SCT,FEW,M,2300.00,2900.00,3000.00,M,VCSH,YBBN 030230Z 10010KT 9999 VCSH FEW023 SCT029 FEW030TCU 29/22 Q1007 RMK SH TO WEST/ VIRGA NOSIG
YBBN,2011-01-03 03:00,153.1292,-27.3917,84.20,69.80,62.03,100.00,9.00,M,29.74,M,6.21,M,FEW,SCT,FEW,M,2300.00,2900.00,3000.00,M,VCSH,YBBN 030300Z 10009KT 9999 VCSH FEW023 SCT029 FEW030CB 29/21 Q1007 NOSIG
YBBN,2011-01-03 03:30,153.1292,-27.3917,84.20,68.00,58.32,110.00,11.00,M,29.74,M,6.21,M,FEW,SCT,FEW,M,2200.00,2900.00,3000.00,M,VCTS VCSH,YBBN 030330Z 11011KT 9999 VCTS VCSH FEW022 SCT029 FEW030CB 29/20 Q1007 RMK TS TO SW NOSIG
YBBN,2011-01-03 04:00,153.1292,-27.3917,84.20,68.00,58.32,120.00,11.00,M,29.74,M,5.59,M,FEW,SCT,FEW,M,2200.00,3000.00,3200.00,M,VCTS -SHRA VCSH,YBBN 030400Z 12011KT 9000 VCTS -SHRA VCSH FEW022 SCT030 FEW032CB 29/20 Q1007 RMK TS TO WEST MOVING NORTH FM0400 14010KT 9999 -SHRA FEW025 SCT045
YBBN,2011-01-03 04:20,153.1292,-27.3917,82.40,66.20,58.08,110.00,11.00,M,29.71,M,3.73,M,FEW,SCT,BKN,FEW,2200.00,3000.00,25000.00,3200.00,SHRA VCTS VCSH,YBBN 030420Z 11011KT 6000 SHRA VCTS VCSH FEW022 SCT030 BKN250 FEW032CB 28/19 Q1006 RMK TS TO WNW MOVING NORTH FM0420 14010KT 9999 -SHRA FEW025 SCT045
