#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2014-01-23 00:00:00+00:00 2014-01-24 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2014-01-23 00:00,153.1292,-27.3917,82.40,69.80,65.74,20.00,7.00,0.00,30.00,M,6.21,M,SCT,M,M,M,2500.00,M,M,M,M,YBBN 230000Z 02007KT 9999 SCT025 28/21 Q1016 NOSIG
YBBN,2014-01-23 00:30,153.1292,-27.3917,84.20,68.00,58.32,30.00,9.00,0.00,30.00,M,6.21,M,SCT,SCT,M,M,2500.00,22000.00,M,M,M,YBBN 230030Z 03009KT 9999 SCT025 SCT220 29/20 Q1016
YBBN,2014-01-23 01:00,153.1292,-27.3917,84.20,69.80,62.03,70.00,9.00,0.00,29.97,M,6.21,M,FEW,SCT,BKN,M,2500.00,3800.00,22000.00,M,M,YBBN 230100Z 07009KT 9999 FEW025 SCT038 BKN220 29/21 Q1015
YBBN,2014-01-23 01:30,153.1292,-27.3917,82.40,69.80,65.74,80.00,9.00,0.00,30.00,M,6.21,M,FEW,SCT,M,M,3000.00,3800.00,M,M,M,YBBN 230130Z 08009KT 9999 FEW030 SCT038 28/21 Q1016
YBBN,2014-01-23 02:00,153.1292,-27.3917,82.40,69.80,65.74,70.00,10.00,0.00,29.97,M,6.21,M,FEW,SCT,BKN,M,2500.00,3100.00,4500.00,M,VCSH,YBBN 230200Z 07010KT 9999 VCSH FEW025 SCT031 BKN045 28/21 Q1015
YBBN,2014-01-23 02:30,153.1292,-27.3917,77.00,73.40,88.67,110.00,9.00,0.00,30.00,M,6.21,M,FEW,SCT,BKN,M,1600.00,3000.00,4500.00,M,-SHRA,YBBN 230230Z 11009KT 9999 -SHRA FEW016 SCT030 BKN045 25/23 Q1016
YBBN,2014-01-23 03:00,153.1292,-27.3917,78.80,71.60,78.62,110.00,11.00,0.00,29.97,M,6.21,M,FEW,SCT,BKN,M,1400.00,2900.00,4300.00,M,VCSH,YBBN 230300Z 11011KT 9999 VCSH FEW014 SCT029 BKN043 26/22 Q1015 INTER 0300/0600 3000 SHRA BKN012
YBBN,2014-01-23 03:30,153.1292,-27.3917,78.80,71.60,78.62,120.00,11.00,0.00,29.97,M,6.21,M,FEW,SCT,BKN,M,1500.00,4300.00,5800.00,M,-SHRA,YBBN 230330Z 12011KT 9999 -SHRA FEW015 SCT043 BKN058 26/22 Q1015
YBBN,2014-01-23 04:00,153.1292,-27.3917,77.00,71.60,83.44,110.00,9.00,0.00,29.97,M,6.21,M,FEW,SCT,BKN,M,1500.00,4300.00,5600.00,M,-SHRA,YBBN 230400Z 11009KT 9999 -SHRA FEW015 SCT043 BKN056 25/22 Q1015
YBBN,2014-01-23 04:30,153.1292,-27.3917,77.00,73.40,88.67,110.00,9.00,0.00,29.97,M,4.97,M,FEW,SCT,BKN,M,1500.00,3000.00,5800.00,M,SHRA,YBBN 230430Z 11009KT 8000 SHRA FEW015 SCT030 BKN058 25/23 Q1015
YBBN,2014-01-23 04:57,153.1292,-27.3917,75.20,71.60,88.59,110.00,10.00,0.00,29.97,M,4.97,M,FEW,BKN,BKN,M,1100.00,2200.00,3800.00,M,SHRA,YBBN 230457Z 11010KT 8000 5000SW SHRA FEW011 BKN022 BKN038 24/22 Q1015
