#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-04-30 00:00:00+00:00 2016-05-01 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2016-04-30 00:00,153.1292,-27.3917,78.80,69.80,73.95,170.00,4.00,0.00,30.15,M,6.21,M,FEW,BKN,M,M,2000.00,25000.00,M,M,M,YBBN 300000Z 17004KT 090V230 9999 FEW020 BKN250 26/21 Q1021
YBBN,2016-04-30 01:00,153.1292,-27.3917,78.80,68.00,69.52,60.00,6.00,0.00,30.12,M,6.21,M,FEW,BKN,M,M,2400.00,25000.00,M,M,M,YBBN 300100Z 06006KT 020V090 9999 FEW024 BKN250 26/20 Q1020
YBBN,2016-04-30 02:00,153.1292,-27.3917,80.60,68.00,65.54,40.00,7.00,0.00,30.09,M,6.21,M,SCT,M,M,M,2800.00,M,M,M,//,YBBN 300200Z AUTO 04007KT 9999 // SCT028 27/20 Q1019
YBBN,2016-04-30 03:00,153.1292,-27.3917,80.60,68.00,65.54,40.00,8.00,0.00,30.06,M,6.21,M,FEW,BKN,M,M,3200.00,25000.00,M,M,M,YBBN 300300Z 04008KT 9999 FEW032 BKN250 27/20 Q1018
YBBN,2016-04-30 05:00,153.1292,-27.3917,78.80,68.00,69.52,30.00,10.00,0.00,30.06,M,6.21,M,FEW,SCT,M,M,2500.00,25000.00,M,M,M,YBBN 300500Z 03010KT 9999 FEW025 SCT250 26/20 Q1018
YBBN,2016-04-30 05:30,153.1292,-27.3917,78.80,68.00,69.52,40.00,8.00,0.00,30.06,M,6.21,M,FEW,SCT,M,M,2000.00,11000.00,M,M,M,YBBN 300530Z 04008KT 9999 FEW020 SCT110 26/20 Q1018 NOSIG
YBBN,2016-04-30 06:00,153.1292,-27.3917,77.00,69.80,78.48,50.00,8.00,0.00,30.06,M,6.21,M,FEW,BKN,M,M,2000.00,11000.00,M,M,M,YBBN 300600Z 05008KT 9999 FEW020 BKN110 25/21 Q1018
YBBN,2016-04-30 06:30,153.1292,-27.3917,77.00,68.00,73.78,50.00,9.00,0.00,30.06,M,6.21,M,FEW,BKN,M,M,2000.00,11000.00,M,M,M,YBBN 300630Z 05009KT 9999 FEW020 BKN110 25/20 Q1018 NOSIG
YBBN,2016-04-30 07:00,153.1292,-27.3917,75.20,69.80,83.32,40.00,8.00,0.00,30.06,M,6.21,M,FEW,BKN,M,M,1700.00,11000.00,M,M,M,YBBN 300700Z 04008KT 9999 FEW017 BKN110 24/21 Q1018 NOSIG
YBBN,2016-04-30 07:30,153.1292,-27.3917,75.20,69.80,83.32,50.00,5.00,0.00,30.09,M,6.21,M,FEW,SCT,BKN,M,1700.00,2000.00,10000.00,M,M,YBBN 300730Z 05005KT 9999 FEW017 SCT020 BKN100 24/21 Q1019 NOSIG
