#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-06-28 00:00:00+00:00 2016-06-29 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2016-06-28 00:00,153.1292,-27.3917,55.40,33.80,43.90,240.00,16.00,0.00,30.15,M,6.21,M,FEW,M,M,M,3800.00,M,M,M,M,YBBN 280000Z 24016KT 9999 FEW038 13/01 Q1021 NOSIG
YBBN,2016-06-28 00:30,153.1292,-27.3917,57.20,33.80,41.13,240.00,14.00,0.00,30.15,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 280030Z 24014KT 9999 FEW040 14/01 Q1021 NOSIG
YBBN,2016-06-28 01:00,153.1292,-27.3917,59.00,35.60,41.42,240.00,15.00,0.00,30.15,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 280100Z 24015KT 9999 FEW040 15/02 Q1021 NOSIG
YBBN,2016-06-28 01:30,153.1292,-27.3917,59.00,33.80,38.56,250.00,17.00,0.00,30.12,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,YBBN 280130Z 25017KT 9999 FEW045 15/01 Q1020 NOSIG
YBBN,2016-06-28 02:00,153.1292,-27.3917,60.80,35.60,38.85,240.00,15.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 280200Z 24015KT CAVOK 16/02 Q1020
YBBN,2016-06-28 02:30,153.1292,-27.3917,60.80,35.60,38.85,220.00,15.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 280230Z 22015KT CAVOK 16/02 Q1020 NOSIG
YBBN,2016-06-28 03:00,153.1292,-27.3917,62.60,35.60,36.45,250.00,15.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 280300Z 25015KT CAVOK 17/02 Q1019 NOSIG
YBBN,2016-06-28 03:30,153.1292,-27.3917,62.60,35.60,36.45,250.00,14.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 280330Z 25014KT CAVOK 17/02 Q1019 NOSIG
YBBN,2016-06-28 04:00,153.1292,-27.3917,64.40,37.40,36.74,240.00,13.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 280400Z 24013KT CAVOK 18/03 Q1019 NOSIG
YBBN,2016-06-28 04:30,153.1292,-27.3917,64.40,35.60,34.22,250.00,15.00,0.00,30.09,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,YBBN 280430Z 25015KT 9999 FEW020 18/02 Q1019 NOSIG
YBBN,2016-06-28 05:00,153.1292,-27.3917,64.40,37.40,36.74,250.00,12.00,0.00,30.12,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,YBBN 280500Z 25012KT 9999 FEW020 18/03 Q1020 NOSIG
YBBN,2016-06-28 05:30,153.1292,-27.3917,64.40,37.40,36.74,260.00,11.00,0.00,30.12,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,YBBN 280530Z 26011KT 9999 FEW020 18/03 Q1020 NOSIG
YBBN,2016-06-28 06:00,153.1292,-27.3917,64.40,37.40,36.74,250.00,9.00,0.00,30.12,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,YBBN 280600Z 25009KT 9999 FEW020 18/03 Q1020 NOSIG
YBBN,2016-06-28 06:30,153.1292,-27.3917,62.60,39.20,42.00,260.00,9.00,0.00,30.12,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,YBBN 280630Z 26009KT 9999 FEW020 17/04 Q1020 NOSIG
YBBN,2016-06-28 07:00,153.1292,-27.3917,60.80,37.40,41.71,260.00,6.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 280700Z 26006KT CAVOK 16/03 Q1021 NOSIG
YBBN,2016-06-28 07:30,153.1292,-27.3917,59.00,41.00,51.18,290.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 280730Z 29005KT CAVOK 15/05 Q1021 NOSIG
YBBN,2016-06-28 08:00,153.1292,-27.3917,57.20,41.00,54.60,250.00,6.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 280800Z 25006KT CAVOK 14/05 Q1022 NOSIG
YBBN,2016-06-28 08:30,153.1292,-27.3917,55.40,39.20,54.34,250.00,5.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 280830Z 25005KT CAVOK 13/04 Q1022 NOSIG
YBBN,2016-06-28 09:00,153.1292,-27.3917,55.40,39.20,54.34,250.00,8.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 280900Z 25008KT CAVOK 13/04 Q1023
YBBN,2016-06-28 09:30,153.1292,-27.3917,55.40,39.20,54.34,250.00,10.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 280930Z 25010KT CAVOK 13/04 Q1023 NOSIG
YBBN,2016-06-28 10:00,153.1292,-27.3917,51.80,39.20,61.99,250.00,9.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281000Z 25009KT CAVOK 11/04 Q1023 NOSIG
YBBN,2016-06-28 10:30,153.1292,-27.3917,53.60,39.20,58.02,230.00,9.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281030Z 23009KT CAVOK 12/04 Q1024 NOSIG
YBBN,2016-06-28 11:00,153.1292,-27.3917,53.60,39.20,58.02,230.00,9.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281100Z 23009KT CAVOK 12/04 Q1024 NOSIG
YBBN,2016-06-28 11:30,153.1292,-27.3917,55.40,37.40,50.64,230.00,10.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281130Z 23010KT CAVOK 13/03 Q1023
YBBN,2016-06-28 12:00,153.1292,-27.3917,53.60,37.40,54.07,230.00,10.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281200Z 23010KT CAVOK 12/03 Q1024 NOSIG
YBBN,2016-06-28 12:30,153.1292,-27.3917,51.80,39.20,61.99,240.00,8.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281230Z 24008KT CAVOK 11/04 Q1024 NOSIG
YBBN,2016-06-28 13:00,153.1292,-27.3917,51.80,39.20,61.99,250.00,9.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281300Z 25009KT CAVOK 11/04 Q1024
YBBN,2016-06-28 13:30,153.1292,-27.3917,51.80,39.20,61.99,250.00,8.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281330Z 25008KT CAVOK 11/04 Q1024 NOSIG
YBBN,2016-06-28 14:00,153.1292,-27.3917,50.00,39.20,66.27,240.00,7.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281400Z 24007KT CAVOK 10/04 Q1024
YBBN,2016-06-28 14:30,153.1292,-27.3917,48.20,39.20,70.88,230.00,5.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281430Z 23005KT CAVOK 09/04 Q1024 NOSIG
YBBN,2016-06-28 15:00,153.1292,-27.3917,46.40,39.20,75.84,250.00,6.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281500Z 25006KT CAVOK 08/04 Q1024
YBBN,2016-06-28 15:30,153.1292,-27.3917,46.40,39.20,75.84,220.00,8.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281530Z 22008KT CAVOK 08/04 Q1024 NOSIG
YBBN,2016-06-28 16:00,153.1292,-27.3917,50.00,39.20,66.27,210.00,6.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281600Z 21006KT CAVOK 10/04 Q1024
YBBN,2016-06-28 16:30,153.1292,-27.3917,50.00,41.00,71.07,200.00,8.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281630Z 20008KT CAVOK 10/05 Q1023 NOSIG
YBBN,2016-06-28 17:00,153.1292,-27.3917,48.20,41.00,76.01,210.00,7.00,0.00,30.21,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281700Z 21007KT CAVOK 09/05 Q1023
YBBN,2016-06-28 17:30,153.1292,-27.3917,48.20,41.00,76.01,200.00,7.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281730Z 20007KT CAVOK 09/05 Q1024 NOSIG
YBBN,2016-06-28 18:00,153.1292,-27.3917,46.40,41.00,81.34,210.00,8.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281800Z 21008KT CAVOK 08/05 Q1024
YBBN,2016-06-28 18:30,153.1292,-27.3917,46.40,41.00,81.34,210.00,8.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281830Z 21008KT CAVOK 08/05 Q1024 NOSIG
YBBN,2016-06-28 19:00,153.1292,-27.3917,48.20,41.00,76.01,210.00,9.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281900Z 21009KT CAVOK 09/05 Q1024
YBBN,2016-06-28 19:30,153.1292,-27.3917,46.40,39.20,75.84,210.00,9.00,0.00,30.24,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 281930Z 21009KT CAVOK 08/04 Q1024 NOSIG
YBBN,2016-06-28 20:00,153.1292,-27.3917,46.40,41.00,81.34,210.00,8.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 282000Z 21008KT CAVOK 08/05 Q1025
YBBN,2016-06-28 20:30,153.1292,-27.3917,48.20,41.00,76.01,200.00,8.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 282030Z 20008KT CAVOK 09/05 Q1025 NOSIG
YBBN,2016-06-28 21:00,153.1292,-27.3917,48.20,41.00,76.01,200.00,8.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 282100Z 20008KT CAVOK 09/05 Q1025
YBBN,2016-06-28 21:30,153.1292,-27.3917,50.00,41.00,71.07,200.00,8.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 282130Z 20008KT CAVOK 10/05 Q1025 NOSIG
YBBN,2016-06-28 22:00,153.1292,-27.3917,51.80,41.00,66.48,210.00,9.00,0.00,30.27,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 282200Z 21009KT CAVOK 11/05 Q1025 NOSIG
YBBN,2016-06-28 22:30,153.1292,-27.3917,55.40,41.00,58.27,210.00,10.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 282230Z 21010KT CAVOK 13/05 Q1026 NOSIG
YBBN,2016-06-28 23:00,153.1292,-27.3917,57.20,41.00,54.60,210.00,11.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 282300Z 21011KT CAVOK 14/05 Q1026 NOSIG
YBBN,2016-06-28 23:30,153.1292,-27.3917,59.00,41.00,51.18,210.00,14.00,0.00,30.30,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 282330Z 21014KT CAVOK 15/05 Q1026 NOSIG
