#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-02-03 00:00:00+00:00 2016-02-04 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2016-02-03 00:00,153.1292,-27.3917,86.00,68.00,55.04,20.00,6.00,0.00,29.65,M,6.21,M,FEW,BKN,M,M,2800.00,3800.00,M,M,M,YBBN 030000Z 02006KT 330V080 9999 FEW028 BKN038 30/20 Q1004
YBBN,2016-02-03 01:00,153.1292,-27.3917,87.80,69.80,55.29,40.00,7.00,0.00,29.62,M,6.21,M,FEW,BKN,M,M,3200.00,4000.00,M,M,M,YBBN 030100Z 04007KT 9999 FEW032 BKN040 31/21 Q1003 NOSIG
YBBN,2016-02-03 01:30,153.1292,-27.3917,86.00,73.40,66.15,40.00,8.00,0.00,29.62,M,6.21,M,FEW,BKN,M,M,3200.00,4200.00,M,M,M,YBBN 030130Z 04008KT 9999 FEW032 BKN042 30/23 Q1003 NOSIG
YBBN,2016-02-03 02:00,153.1292,-27.3917,84.20,73.40,70.08,30.00,10.00,0.00,29.62,M,6.21,M,FEW,BKN,M,M,3200.00,4400.00,M,M,-SHRA,YBBN 030200Z 03010KT 9999 -SHRA FEW032 BKN044 29/23 Q1003
YBBN,2016-02-03 02:30,153.1292,-27.3917,84.20,71.60,65.95,20.00,10.00,0.00,29.59,M,6.21,M,FEW,BKN,M,M,3300.00,4500.00,M,M,M,YBBN 030230Z 02010KT 9999 FEW033 BKN045 29/22 Q1002 NOSIG
YBBN,2016-02-03 03:00,153.1292,-27.3917,87.80,71.60,58.78,40.00,9.00,0.00,29.59,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 030300Z 04009KT 9999 FEW035 31/22 Q1002 NOSIG
YBBN,2016-02-03 03:30,153.1292,-27.3917,87.80,71.60,58.78,60.00,9.00,0.00,29.56,M,6.21,M,FEW,M,M,M,3700.00,M,M,M,M,YBBN 030330Z 06009KT 9999 FEW037 31/22 Q1001 NOSIG
YBBN,2016-02-03 04:00,153.1292,-27.3917,87.80,71.60,58.78,70.00,10.00,0.00,29.56,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,VCSH,YBBN 030400Z 07010KT 9999 VCSH FEW035 31/22 Q1001 NOSIG
YBBN,2016-02-03 04:30,153.1292,-27.3917,87.80,73.40,62.47,60.00,11.00,0.00,29.56,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,-SHRA,YBBN 030430Z 06011KT 9999 -SHRA FEW035 31/23 Q1001
YBBN,2016-02-03 05:00,153.1292,-27.3917,86.00,71.60,62.25,60.00,11.00,0.00,29.56,M,6.21,M,SCT,SCT,M,M,3000.00,5200.00,M,M,VCSH,YBBN 030500Z 06011KT 9999 VCSH SCT030 SCT052 30/22 Q1001
