#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2010-06-01 00:00:00+00:00 2010-06-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2010-06-01 01:00,153.1292,-27.3917,69.80,51.80,52.77,220.00,10.00,M,30.00,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,YBBN 010100Z 22010KT 9999 FEW022 21/11 Q1016 NOSIG
YBBN,2010-06-01 01:30,153.1292,-27.3917,69.80,51.80,52.77,210.00,7.00,M,29.97,M,6.21,M,FEW,M,M,M,2400.00,M,M,M,M,YBBN 010130Z 21007KT 9999 FEW024 21/11 Q1015 NOSIG
YBBN,2010-06-01 02:00,153.1292,-27.3917,69.80,51.80,52.77,210.00,7.00,M,29.97,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 010200Z 21007KT 9999 FEW025 21/11 Q1015 NOSIG
YBBN,2010-06-01 02:30,153.1292,-27.3917,71.60,53.60,53.03,220.00,6.00,M,29.97,M,6.21,M,SCT,BKN,M,M,3500.00,6000.00,M,M,M,YBBN 010230Z 22006KT 9999 SCT035 BKN060 22/12 Q1015 NOSIG
YBBN,2010-06-01 03:00,153.1292,-27.3917,69.80,53.60,56.38,200.00,4.00,M,29.94,M,6.21,M,SCT,BKN,M,M,3700.00,5800.00,M,M,M,YBBN 010300Z 20004KT 9999 SCT037 BKN058 21/12 Q1014 NOSIG
YBBN,2010-06-01 03:30,153.1292,-27.3917,69.80,53.60,56.38,120.00,3.00,M,29.94,M,6.21,M,SCT,BKN,M,M,3700.00,5500.00,M,M,M,YBBN 010330Z 12003KT 9999 SCT037 BKN055 21/12 Q1014 NOSIG
YBBN,2010-06-01 04:00,153.1292,-27.3917,69.80,55.40,60.21,130.00,5.00,M,29.94,M,6.21,M,SCT,BKN,M,M,3700.00,4500.00,M,M,M,YBBN 010400Z 13005KT 9999 SCT037 BKN045 21/13 Q1014 NOSIG
YBBN,2010-06-01 04:30,153.1292,-27.3917,69.80,55.40,60.21,110.00,5.00,M,29.94,M,6.21,M,SCT,BKN,M,M,3700.00,4000.00,M,M,M,YBBN 010430Z 11005KT 9999 SCT037 BKN040 21/13 Q1014 NOSIG
YBBN,2010-06-01 05:00,153.1292,-27.3917,68.00,55.40,64.04,210.00,5.00,M,29.94,M,6.21,M,SCT,BKN,M,M,3700.00,4000.00,M,M,M,YBBN 010500Z 21005KT 9999 SCT037 BKN040 20/13 Q1014 NOSIG
YBBN,2010-06-01 05:30,153.1292,-27.3917,68.00,55.40,64.04,200.00,4.00,M,29.97,M,6.21,M,SCT,BKN,M,M,3000.00,3500.00,M,M,VCSH,YBBN 010530Z 20004KT 9999 VCSH SCT030 BKN035 20/13 Q1015 NOSIG
YBBN,2010-06-01 06:00,153.1292,-27.3917,68.00,55.40,64.04,240.00,6.00,M,29.97,M,6.21,M,FEW,BKN,M,M,3000.00,3500.00,M,M,-DZ,YBBN 010600Z 24006KT 9999 -DZ FEW030 BKN035 20/13 Q1015 NOSIG
YBBN,2010-06-01 06:30,153.1292,-27.3917,66.20,55.40,68.15,190.00,5.00,M,29.97,M,6.21,M,FEW,BKN,M,M,3000.00,3500.00,M,M,VCSH,YBBN 010630Z 19005KT 9999 VCSH FEW030 BKN035 19/13 Q1015 NOSIG
YBBN,2010-06-01 07:00,153.1292,-27.3917,66.20,55.40,68.15,190.00,6.00,M,29.97,M,6.21,M,BKN,BKN,M,M,3500.00,7000.00,M,M,M,YBBN 010700Z 19006KT 9999 BKN035 BKN070 19/13 Q1015 NOSIG
YBBN,2010-06-01 07:30,153.1292,-27.3917,64.40,55.40,72.56,200.00,6.00,M,29.97,M,6.21,M,SCT,SCT,M,M,3800.00,5500.00,M,M,M,YBBN 010730Z 20006KT 9999 SCT038 SCT055 18/13 Q1015 NOSIG
YBBN,2010-06-01 08:00,153.1292,-27.3917,64.40,57.20,77.45,200.00,6.00,M,29.97,M,6.21,M,FEW,SCT,M,M,2800.00,4000.00,M,M,VCSH,YBBN 010800Z 20006KT 9999 VCSH FEW028 SCT040 18/14 Q1015 NOSIG
YBBN,2010-06-01 08:30,153.1292,-27.3917,64.40,57.20,77.45,200.00,5.00,M,29.97,M,6.21,M,FEW,SCT,BKN,M,2600.00,3800.00,6400.00,M,M,YBBN 010830Z 20005KT 9999 FEW026 SCT038 BKN064 18/14 Q1015 NOSIG
YBBN,2010-06-01 09:00,153.1292,-27.3917,64.40,57.20,77.45,200.00,4.00,M,29.97,M,6.21,M,FEW,SCT,BKN,M,2600.00,3000.00,6800.00,M,VCSH,YBBN 010900Z 20004KT 9999 VCSH FEW026 SCT030 BKN068 18/14 Q1015 NOSIG
YBBN,2010-06-01 09:30,153.1292,-27.3917,62.60,57.20,82.50,210.00,5.00,M,30.00,M,6.21,M,FEW,SCT,BKN,M,2600.00,3200.00,6400.00,M,VCSH,YBBN 010930Z 21005KT 9999 VCSH FEW026 SCT032 BKN064 17/14 Q1016 NOSIG
YBBN,2010-06-01 10:00,153.1292,-27.3917,64.40,57.20,77.45,200.00,6.00,M,30.00,M,6.21,M,FEW,SCT,BKN,M,2500.00,3000.00,4200.00,M,VCSH,YBBN 011000Z 20006KT 9999 VCSH FEW025 SCT030 BKN042 18/14 Q1016 NOSIG
YBBN,2010-06-01 10:30,153.1292,-27.3917,64.40,57.20,77.45,240.00,7.00,M,30.00,M,5.59,M,FEW,SCT,BKN,M,2500.00,3000.00,4800.00,M,-SHRA,YBBN 011030Z 24007KT 9000 -SHRA FEW025 SCT030 BKN048 18/14 Q1016 NOSIG
YBBN,2010-06-01 11:00,153.1292,-27.3917,64.40,57.20,77.45,210.00,6.00,M,30.00,M,4.97,M,FEW,SCT,BKN,M,2500.00,2900.00,4100.00,M,-SHRA,YBBN 011100Z 21006KT 8000 -SHRA FEW025 SCT029 BKN041 18/14 Q1016 NOSIG
