#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-08-20 00:00:00+00:00 2016-08-21 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2016-08-20 00:00,153.1292,-27.3917,71.60,57.20,60.44,360.00,10.00,0.00,30.09,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 200000Z 36010KT 9999 FEW030 22/14 Q1019
YBBN,2016-08-20 00:30,153.1292,-27.3917,73.40,57.20,56.88,10.00,10.00,0.00,30.06,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 200030Z 01010KT 9999 FEW030 23/14 Q1018 NOSIG
YBBN,2016-08-20 01:00,153.1292,-27.3917,73.40,57.20,56.88,10.00,10.00,0.00,30.06,M,6.21,M,FEW,FEW,M,M,3000.00,3200.00,M,M,M,YBBN 200100Z 01010KT 9999 FEW030 FEW032TCU 23/14 Q1018 NOSIG
YBBN,2016-08-20 01:30,153.1292,-27.3917,73.40,59.00,60.67,20.00,10.00,0.00,30.03,M,6.21,M,SCT,M,M,M,3500.00,M,M,M,M,YBBN 200130Z 02010KT 9999 SCT035 23/15 Q1017 NOSIG
YBBN,2016-08-20 02:00,153.1292,-27.3917,75.20,60.80,60.90,20.00,14.00,0.00,30.03,M,6.21,M,FEW,FEW,M,M,3500.00,3200.00,M,M,M,YBBN 200200Z 02014KT 9999 FEW035 FEW032TCU 24/16 Q1017
YBBN,2016-08-20 03:00,153.1292,-27.3917,73.40,60.80,64.69,20.00,17.00,0.00,30.00,M,6.21,M,SCT,M,M,M,4000.00,M,M,M,M,YBBN 200300Z 02017KT 9999 SCT040 23/16 Q1016
YBBN,2016-08-20 03:30,153.1292,-27.3917,69.80,60.80,73.09,20.00,16.00,0.00,29.97,M,6.21,M,BKN,M,M,M,3500.00,M,M,M,M,YBBN 200330Z 02016KT 9999 BKN035 21/16 Q1015 NOSIG
YBBN,2016-08-20 04:00,153.1292,-27.3917,69.80,60.80,73.09,20.00,15.00,0.00,29.97,M,6.21,M,BKN,M,M,M,3500.00,M,M,M,M,YBBN 200400Z 02015KT 9999 BKN035 21/16 Q1015
YBBN,2016-08-20 04:30,153.1292,-27.3917,69.80,62.60,77.90,20.00,14.00,0.00,29.97,M,6.21,M,BKN,M,M,M,3500.00,M,M,M,M,YBBN 200430Z 02014KT 9999 BKN035 21/17 Q1015 NOSIG
YBBN,2016-08-20 05:00,153.1292,-27.3917,69.80,62.60,77.90,20.00,14.00,0.00,29.97,M,6.21,M,SCT,BKN,M,M,3500.00,6200.00,M,M,M,YBBN 200500Z 02014KT 9999 SCT035 BKN062 21/17 Q1015
YBBN,2016-08-20 06:00,153.1292,-27.3917,68.00,62.60,82.86,20.00,15.00,0.00,29.97,M,3.73,M,FEW,BKN,FEW,M,3500.00,5900.00,3700.00,M,-SHRA,YBBN 200600Z 02015KT 6000 -SHRA FEW035 BKN059 FEW037CB 20/17 Q1015
YBBN,2016-08-20 06:10,153.1292,-27.3917,68.00,64.40,88.26,10.00,13.00,0.00,29.97,M,1.86,M,SCT,BKN,FEW,M,3000.00,5700.00,3200.00,M,SHRA,YBBN 200610Z 01013KT 3000 SHRA SCT030 BKN057 FEW032CB 20/18 Q1015
YBBN,2016-08-20 06:30,153.1292,-27.3917,66.20,64.40,93.92,360.00,11.00,0.00,29.97,M,6.21,M,FEW,SCT,BKN,M,1400.00,3500.00,6000.00,M,-SHRA,YBBN 200630Z 36011KT 9999 -SHRA FEW014 SCT035CB BKN060 19/18 Q1015
YBBN,2016-08-20 07:00,153.1292,-27.3917,66.20,62.60,88.18,10.00,13.00,0.00,29.97,M,6.21,M,FEW,SCT,BKN,M,1500.00,3500.00,12000.00,M,VCSH,YBBN 200700Z 01013KT 9999 VCSH FEW015 SCT035CB BKN120 19/17 Q1015
YBBN,2016-08-20 07:30,153.1292,-27.3917,66.20,60.80,82.74,10.00,12.00,0.00,30.00,M,6.21,M,FEW,SCT,BKN,M,1500.00,3200.00,6200.00,M,VCSH,YBBN 200730Z 01012KT 9999 VCSH FEW015 SCT032CB BKN062 19/16 Q1016 NOSIG
YBBN,2016-08-20 08:00,153.1292,-27.3917,64.40,62.60,93.88,360.00,8.00,0.00,30.00,M,6.21,M,FEW,SCT,BKN,M,1800.00,3000.00,6200.00,M,M,YBBN 200800Z 36008KT 9999 FEW018 SCT030TCU BKN062 18/17 Q1016
YBBN,2016-08-20 09:00,153.1292,-27.3917,66.20,62.60,88.18,350.00,9.00,0.00,30.03,M,6.21,M,FEW,BKN,M,M,1800.00,5900.00,M,M,M,YBBN 200900Z 35009KT 9999 FEW018 BKN059 19/17 Q1017
YBBN,2016-08-20 10:00,153.1292,-27.3917,66.20,62.60,88.18,300.00,1.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201000Z 30001KT CAVOK 19/17 Q1017
YBBN,2016-08-20 11:00,153.1292,-27.3917,62.60,60.80,93.83,280.00,6.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201100Z 28006KT CAVOK 17/16 Q1018
YBBN,2016-08-20 11:30,153.1292,-27.3917,62.60,60.80,93.83,280.00,7.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201130Z 28007KT CAVOK 17/16 Q1018 NOSIG
YBBN,2016-08-20 12:00,153.1292,-27.3917,62.60,59.00,88.00,300.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201200Z 30005KT CAVOK 17/15 Q1018
YBBN,2016-08-20 12:30,153.1292,-27.3917,60.80,57.20,87.92,290.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201230Z 29008KT CAVOK 16/14 Q1018 NOSIG
YBBN,2016-08-20 13:00,153.1292,-27.3917,59.00,53.60,82.25,260.00,6.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201300Z 26006KT CAVOK 15/12 Q1018
YBBN,2016-08-20 13:30,153.1292,-27.3917,59.00,51.80,76.98,0.00,0.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201330Z 00000KT CAVOK 15/11 Q1018 NOSIG
YBBN,2016-08-20 14:00,153.1292,-27.3917,57.20,51.80,82.12,270.00,1.00,0.00,30.09,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201400Z 27001KT CAVOK 14/11 Q1019
YBBN,2016-08-20 14:30,153.1292,-27.3917,57.20,46.40,67.12,240.00,12.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201430Z 24012KT CAVOK 14/08 Q1018
YBBN,2016-08-20 15:00,153.1292,-27.3917,55.40,42.80,62.46,250.00,8.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201500Z 25008KT CAVOK 13/06 Q1018 NOSIG
YBBN,2016-08-20 15:30,153.1292,-27.3917,55.40,42.80,62.46,250.00,7.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201530Z 25007KT 200V260 CAVOK 13/06 Q1018 NOSIG
YBBN,2016-08-20 16:00,153.1292,-27.3917,51.80,42.80,71.26,240.00,6.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201600Z 24006KT CAVOK 11/06 Q1018 NOSIG
YBBN,2016-08-20 16:30,153.1292,-27.3917,50.00,41.00,71.07,0.00,0.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201630Z 00000KT CAVOK 10/05 Q1018 NOSIG
YBBN,2016-08-20 17:00,153.1292,-27.3917,51.80,41.00,66.48,210.00,5.00,0.00,30.06,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201700Z 21005KT CAVOK 11/05 Q1018 NOSIG
