#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-08-11 00:00:00+00:00 2016-08-12 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2016-08-11 00:00,153.1292,-27.3917,68.00,53.60,59.97,10.00,8.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 110000Z 01008KT CAVOK 20/12 Q1021 NOSIG
YBBN,2016-08-11 00:30,153.1292,-27.3917,69.80,55.40,60.21,20.00,8.00,0.00,30.12,M,6.21,M,FEW,SCT,M,M,4000.00,20000.00,M,M,M,YBBN 110030Z 02008KT 9999 FEW040 SCT200 21/13 Q1020 NOSIG
YBBN,2016-08-11 01:00,153.1292,-27.3917,69.80,53.60,56.38,10.00,10.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 110100Z 01010KT CAVOK 21/12 Q1020 NOSIG
YBBN,2016-08-11 04:00,153.1292,-27.3917,71.60,55.40,56.63,30.00,11.00,0.00,30.03,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 110400Z 03011KT CAVOK 22/13 Q1017
YBBN,2016-08-11 05:00,153.1292,-27.3917,71.60,60.80,68.75,10.00,13.00,0.00,30.00,M,6.21,M,FEW,BKN,FEW,M,4000.00,18000.00,4200.00,M,M,YBBN 110500Z 01013KT 9999 FEW040 BKN180 FEW042CB 22/16 Q1016 NOSIG
YBBN,2016-08-11 05:30,153.1292,-27.3917,69.80,60.80,73.09,10.00,13.00,0.00,30.03,M,6.21,M,FEW,SCT,BKN,M,4000.00,9500.00,17000.00,M,VCSH,YBBN 110530Z 01013KT 9999 VCSH FEW040CB SCT095 BKN170 21/16 Q1017
YBBN,2016-08-11 06:00,153.1292,-27.3917,69.80,60.80,73.09,10.00,10.00,0.00,30.03,M,5.59,M,FEW,SCT,BKN,M,2500.00,4000.00,9500.00,M,VCSH,YBBN 110600Z 01010KT 9000 VCSH FEW025 SCT040CB BKN095 21/16 Q1017
YBBN,2016-08-11 06:22,153.1292,-27.3917,68.00,59.00,72.92,10.00,7.00,0.00,30.03,M,3.73,M,SCT,BKN,M,M,4500.00,9800.00,M,M,VCTS,YBBN 110622Z 01007KT 6000 VCTS SCT045CB BKN098 20/15 Q1017
YBBN,2016-08-11 06:25,153.1292,-27.3917,68.00,59.00,72.92,360.00,7.00,0.00,30.06,M,3.11,M,FEW,SCT,BKN,M,2000.00,4500.00,9800.00,M,-TSRA,YBBN 110625Z 36007KT 5000 -TSRA FEW020 SCT045CB BKN098 20/15 Q1018
YBBN,2016-08-11 06:30,153.1292,-27.3917,66.20,57.20,72.74,250.00,11.00,0.00,30.06,M,3.73,M,SCT,BKN,FEW,M,2800.00,10000.00,4000.00,M,-TSRA,YBBN 110630Z 25011KT 250V360 6000 -TSRA SCT028 BKN100 FEW040CB 19/14 Q1018 RETS
YBBN,2016-08-11 07:00,153.1292,-27.3917,64.40,57.20,77.45,200.00,12.00,0.00,30.06,M,3.73,M,SCT,BKN,BKN,M,2000.00,4000.00,6800.00,M,-TSRA,YBBN 110700Z 20012KT 6000 -TSRA SCT020 BKN040CB BKN068 18/14 Q1018
YBBN,2016-08-11 08:00,153.1292,-27.3917,62.60,59.00,88.00,230.00,11.00,0.00,30.09,M,6.21,M,FEW,SCT,BKN,M,2000.00,3500.00,4800.00,M,-RA,YBBN 110800Z 23011KT 9999 -RA FEW020 SCT035 BKN048 17/15 Q1019
YBBN,2016-08-11 08:30,153.1292,-27.3917,62.60,57.20,82.50,250.00,9.00,0.00,30.09,M,6.21,M,FEW,SCT,BKN,M,2000.00,3000.00,8000.00,M,-RA,YBBN 110830Z 25009KT 9999 -RA FEW020 SCT030 BKN080 17/14 Q1019
YBBN,2016-08-11 09:00,153.1292,-27.3917,62.60,57.20,82.50,250.00,8.00,0.00,30.12,M,6.21,M,FEW,BKN,M,M,3000.00,8000.00,M,M,VCSH,YBBN 110900Z 25008KT 9999 VCSH FEW030 BKN080 17/14 Q1020
YBBN,2016-08-11 11:00,153.1292,-27.3917,62.60,59.00,88.00,330.00,6.00,0.00,30.15,M,6.21,M,FEW,SCT,BKN,M,2000.00,8000.00,11000.00,M,-RA,YBBN 111100Z 33006KT 9999 -RA FEW020 SCT080 BKN110 17/15 Q1021
YBBN,2016-08-11 11:30,153.1292,-27.3917,62.60,57.20,82.50,300.00,5.00,0.00,30.15,M,6.21,M,FEW,SCT,BKN,M,2000.00,8000.00,11000.00,M,-RA,YBBN 111130Z 30005KT 9999 -RA FEW020 SCT080 BKN110 17/14 Q1021 NOSIG
YBBN,2016-08-11 12:00,153.1292,-27.3917,60.80,59.00,93.79,300.00,5.00,0.00,30.12,M,6.21,M,NSC,M,M,M,M,M,M,M,VCSH,YBBN 111200Z 30005KT 9999 VCSH NSC 16/15 Q1020 NOSIG
YBBN,2016-08-11 12:30,153.1292,-27.3917,60.80,57.20,87.92,300.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 111230Z 30005KT CAVOK 16/14 Q1020 NOSIG
YBBN,2016-08-11 13:00,153.1292,-27.3917,60.80,57.20,87.92,300.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 111300Z 30004KT CAVOK 16/14 Q1020
YBBN,2016-08-11 13:30,153.1292,-27.3917,60.80,57.20,87.92,0.00,0.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 111330Z 00000KT CAVOK 16/14 Q1020 NOSIG
YBBN,2016-08-11 14:00,153.1292,-27.3917,60.80,57.20,87.92,270.00,4.00,0.00,30.12,M,6.21,M,NSC,M,M,M,M,M,M,M,-RA,YBBN 111400Z 27004KT 9999 -RA NSC 16/14 Q1020
YBBN,2016-08-11 14:30,153.1292,-27.3917,60.80,57.20,87.92,240.00,1.00,0.00,30.12,M,6.21,M,FEW,BKN,M,M,4500.00,10000.00,M,M,-RA,YBBN 111430Z 24001KT 9999 -RA FEW045 BKN100 16/14 Q1020 NOSIG
YBBN,2016-08-11 15:00,153.1292,-27.3917,60.80,57.20,87.92,220.00,6.00,0.00,30.12,M,6.21,M,FEW,SCT,BKN,M,3500.00,7500.00,10000.00,M,VCSH,YBBN 111500Z 22006KT 9999 VCSH FEW035 SCT075 BKN100 16/14 Q1020
YBBN,2016-08-11 15:30,153.1292,-27.3917,60.80,57.20,87.92,200.00,5.00,0.00,30.12,M,6.21,M,FEW,SCT,BKN,M,2000.00,3500.00,10000.00,M,VCSH,YBBN 111530Z 20005KT 9999 VCSH FEW020 SCT035 BKN100 16/14 Q1020 NOSIG
YBBN,2016-08-11 16:00,153.1292,-27.3917,60.80,55.40,82.37,190.00,6.00,0.00,30.12,M,6.21,M,FEW,SCT,BKN,M,2000.00,3500.00,9000.00,M,-RA,YBBN 111600Z 19006KT 9999 -RA FEW020 SCT035 BKN090 16/13 Q1020
YBBN,2016-08-11 16:30,153.1292,-27.3917,60.80,57.20,87.92,210.00,6.00,0.00,30.12,M,6.21,M,SCT,BKN,M,M,4500.00,9000.00,M,M,-RA,YBBN 111630Z 21006KT 9999 -RA SCT045 BKN090 16/14 Q1020 NOSIG
YBBN,2016-08-11 17:00,153.1292,-27.3917,59.00,57.20,93.74,200.00,6.00,0.00,30.12,M,6.21,M,SCT,BKN,M,M,4500.00,10000.00,M,M,-RA,YBBN 111700Z 20006KT 9999 -RA SCT045 BKN100 15/14 Q1020
YBBN,2016-08-11 17:30,153.1292,-27.3917,59.00,55.40,87.83,180.00,6.00,0.00,30.09,M,6.21,M,FEW,BKN,M,M,4500.00,9000.00,M,M,-RA,YBBN 111730Z 18006KT 9999 -RA FEW045 BKN090 15/13 Q1019 NOSIG
YBBN,2016-08-11 18:00,153.1292,-27.3917,59.00,57.20,93.74,220.00,7.00,0.00,30.09,M,6.21,M,FEW,SCT,BKN,M,4500.00,6000.00,9000.00,M,-RA,YBBN 111800Z 22007KT 9999 -RA FEW045 SCT060 BKN090 15/14 Q1019 NOSIG
YBBN,2016-08-11 18:30,153.1292,-27.3917,57.20,55.40,93.69,220.00,6.00,0.00,30.12,M,6.21,M,FEW,BKN,M,M,4500.00,9000.00,M,M,VCSH,YBBN 111830Z 22006KT 9999 VCSH FEW045 BKN090 14/13 Q1020 NOSIG
YBBN,2016-08-11 19:00,153.1292,-27.3917,55.40,55.40,100.00,250.00,7.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 111900Z 25007KT CAVOK 13/13 Q1020
YBBN,2016-08-11 19:30,153.1292,-27.3917,57.20,55.40,93.69,200.00,4.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 111930Z 20004KT CAVOK 14/13 Q1020 NOSIG
YBBN,2016-08-11 20:00,153.1292,-27.3917,55.40,53.60,93.65,210.00,6.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 112000Z 21006KT CAVOK 13/12 Q1020 NOSIG
YBBN,2016-08-11 20:30,153.1292,-27.3917,53.60,53.60,100.00,230.00,8.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 112030Z 23008KT CAVOK 12/12 Q1021 NOSIG
YBBN,2016-08-11 21:00,153.1292,-27.3917,53.60,53.60,100.00,220.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 112100Z 22005KT CAVOK 12/12 Q1021 NOSIG
YBBN,2016-08-11 21:30,153.1292,-27.3917,57.20,55.40,93.69,230.00,7.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 112130Z 23007KT CAVOK 14/13 Q1021 NOSIG
YBBN,2016-08-11 22:00,153.1292,-27.3917,59.00,57.20,93.74,230.00,7.00,0.00,30.15,M,6.21,M,FEW,M,M,M,3800.00,M,M,M,M,YBBN 112200Z 23007KT 9999 FEW038 15/14 Q1021 NOSIG
