#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-12-09 00:00:00+00:00 2016-12-10 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2016-12-09 03:00,153.1292,-27.3917,78.80,68.00,69.52,0.00,0.00,0.00,29.80,M,6.21,M,FEW,BKN,M,M,3000.00,12000.00,M,M,-RA,YBBN 090300Z 00000KT 9999 -RA FEW030 BKN120 26/20 Q1009
YBBN,2016-12-09 04:00,153.1292,-27.3917,78.80,69.80,73.95,270.00,10.00,0.00,29.80,M,6.21,M,FEW,SCT,BKN,M,3000.00,5500.00,14000.00,M,M,YBBN 090400Z 27010KT 9999 FEW030 SCT055 BKN140 26/21 Q1009
YBBN,2016-12-09 04:30,153.1292,-27.3917,78.80,66.20,65.33,270.00,9.00,0.00,29.80,M,6.21,M,FEW,BKN,M,M,3000.00,17000.00,M,M,M,YBBN 090430Z 27009KT 9999 FEW030 BKN170 26/19 Q1009 NOSIG
YBBN,2016-12-09 05:00,153.1292,-27.3917,78.80,68.00,69.52,270.00,11.00,0.00,29.80,M,6.21,M,FEW,BKN,M,M,3000.00,17000.00,M,M,M,YBBN 090500Z 27011KT 9999 FEW030 BKN170 26/20 Q1009
YBBN,2016-12-09 05:30,153.1292,-27.3917,78.80,64.40,61.36,270.00,10.00,0.00,29.80,M,6.21,M,FEW,BKN,M,M,3000.00,17000.00,M,M,M,YBBN 090530Z 27010KT 9999 FEW030 BKN170 26/18 Q1009 NOSIG
YBBN,2016-12-09 06:00,153.1292,-27.3917,78.80,64.40,61.36,280.00,9.00,0.00,29.80,M,6.21,M,FEW,SCT,BKN,M,3000.00,17000.00,25000.00,M,M,YBBN 090600Z 28009KT 9999 FEW030 SCT170 BKN250 26/18 Q1009 NOSIG
YBBN,2016-12-09 06:30,153.1292,-27.3917,82.40,60.80,48.05,270.00,11.00,0.00,29.80,M,6.21,M,FEW,BKN,M,M,3000.00,25000.00,M,M,M,YBBN 090630Z 27011KT 9999 FEW030 BKN250 28/16 Q1009 NOSIG
YBBN,2016-12-09 07:00,153.1292,-27.3917,78.80,60.80,54.05,260.00,8.00,0.00,29.83,M,6.21,M,FEW,SCT,M,M,3000.00,25000.00,M,M,M,YBBN 090700Z 26008KT 9999 FEW030 SCT250 26/16 Q1010 NOSIG
YBBN,2016-12-09 07:30,153.1292,-27.3917,80.60,60.80,50.95,270.00,5.00,0.00,29.83,M,6.21,M,FEW,BKN,M,M,4000.00,25000.00,M,M,M,YBBN 090730Z 27005KT 9999 FEW040 BKN250 27/16 Q1010 NOSIG
YBBN,2016-12-09 08:00,153.1292,-27.3917,80.60,60.80,50.95,310.00,5.00,0.00,29.85,M,6.21,M,FEW,BKN,M,M,4000.00,25000.00,M,M,M,YBBN 090800Z 31005KT 9999 FEW040 BKN250 27/16 Q1011
