#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2013-04-11 00:00:00+00:00 2013-04-12 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2013-04-11 00:00,153.1292,-27.3917,73.40,62.60,68.94,160.00,9.00,0.00,30.12,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,VCSH,YBBN 110000Z 16009KT 9999 VCSH FEW022 23/17 Q1020 NOSIG
YBBN,2013-04-11 00:30,153.1292,-27.3917,75.20,62.60,64.91,150.00,9.00,0.00,30.12,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 110030Z 15009KT 9999 FEW025 24/17 Q1020
YBBN,2013-04-11 01:00,153.1292,-27.3917,75.20,60.80,60.90,130.00,9.00,0.00,30.12,M,6.21,M,SCT,M,M,M,2500.00,M,M,M,M,YBBN 110100Z 13009KT 9999 SCT025 24/16 Q1020
YBBN,2013-04-11 01:30,153.1292,-27.3917,75.20,60.80,60.90,140.00,11.00,0.00,30.12,M,6.21,M,SCT,M,M,M,2800.00,M,M,M,M,YBBN 110130Z 14011KT 9999 SCT028 24/16 Q1020
YBBN,2013-04-11 02:00,153.1292,-27.3917,77.00,62.60,61.13,130.00,11.00,0.00,30.12,M,6.21,M,FEW,SCT,M,M,3000.00,28000.00,M,M,M,YBBN 110200Z 13011KT 9999 FEW030 SCT280 25/17 Q1020
YBBN,2013-04-11 02:30,153.1292,-27.3917,77.00,59.00,53.80,120.00,11.00,0.00,30.12,M,6.21,M,SCT,BKN,M,M,3000.00,28000.00,M,M,M,YBBN 110230Z 12011KT 9999 SCT030 BKN280 25/15 Q1020
YBBN,2013-04-11 03:00,153.1292,-27.3917,75.20,59.00,57.12,130.00,11.00,0.00,30.09,M,6.21,M,FEW,BKN,M,M,3000.00,28000.00,M,M,M,YBBN 110300Z 13011KT 9999 FEW030 BKN280 24/15 Q1019
YBBN,2013-04-11 03:30,153.1292,-27.3917,75.20,60.80,60.90,120.00,12.00,0.00,30.09,M,5.59,M,FEW,SCT,BKN,M,3000.00,7500.00,28000.00,M,VCSH,YBBN 110330Z 12012KT 9000 VCSH FEW030 SCT075 BKN280 24/16 Q1019
YBBN,2013-04-11 04:00,153.1292,-27.3917,73.40,60.80,64.69,120.00,14.00,0.00,30.09,M,6.21,M,FEW,SCT,BKN,M,1500.00,7000.00,28000.00,M,VCSH,YBBN 110400Z 12014KT 9999 VCSH FEW015 SCT070 BKN280 23/16 Q1019
YBBN,2013-04-11 04:30,153.1292,-27.3917,73.40,55.40,53.29,140.00,10.00,0.00,30.09,M,6.21,M,FEW,SCT,BKN,M,2800.00,6000.00,28000.00,M,VCSH,YBBN 110430Z 14010KT 9999 VCSH FEW028 SCT060 BKN280 23/13 Q1019
YBBN,2013-04-11 05:00,153.1292,-27.3917,73.40,59.00,60.67,130.00,9.00,0.00,30.09,M,6.21,M,FEW,BKN,BKN,M,2500.00,6000.00,27000.00,M,M,YBBN 110500Z 13009KT 9999 FEW025 BKN060 BKN270 23/15 Q1019
