#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2010-04-28 00:00:00+00:00 2010-04-29 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2010-04-28 00:00,153.1292,-27.3917,75.20,60.80,60.90,270.00,5.00,M,30.18,M,6.21,M,FEW,BKN,M,M,3000.00,10000.00,M,M,M,YBBN 280000Z 27005KT 9999 FEW030 BKN100 24/16 Q1022 NOSIG
YBBN,2010-04-28 00:30,153.1292,-27.3917,75.20,60.80,60.90,300.00,2.00,M,30.15,M,6.21,M,FEW,SCT,BKN,M,3000.00,11000.00,20000.00,M,M,YBBN 280030Z 30002KT 9999 FEW030 SCT110 BKN200 24/16 Q1021 RMK HZ NOSIG
YBBN,2010-04-28 01:00,153.1292,-27.3917,77.00,60.80,57.36,40.00,3.00,M,30.15,M,6.21,M,FEW,SCT,BKN,M,3000.00,11000.00,20000.00,M,M,YBBN 280100Z 04003KT 9999 FEW030 SCT110 BKN200 25/16 Q1021 NOSIG
YBBN,2010-04-28 01:30,153.1292,-27.3917,78.80,60.80,54.05,360.00,4.00,M,30.12,M,6.21,M,FEW,SCT,M,M,3000.00,11000.00,M,M,M,YBBN 280130Z 36004KT 9999 FEW030 SCT110 26/16 Q1020 NOSIG
YBBN,2010-04-28 02:00,153.1292,-27.3917,77.00,60.80,57.36,10.00,5.00,M,30.12,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 280200Z 01005KT 9999 FEW030 25/16 Q1020 NOSIG
YBBN,2010-04-28 02:30,153.1292,-27.3917,78.80,62.60,57.60,50.00,7.00,M,30.09,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 280230Z 05007KT 9999 FEW030 26/17 Q1019 NOSIG
YBBN,2010-04-28 03:00,153.1292,-27.3917,78.80,59.00,50.69,50.00,7.00,M,30.09,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 280300Z 05007KT 9999 FEW030 26/15 Q1019 NOSIG
YBBN,2010-04-28 03:30,153.1292,-27.3917,78.80,60.80,54.05,40.00,9.00,M,30.09,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 280330Z 04009KT 9999 FEW030 26/16 Q1019 NOSIG
YBBN,2010-04-28 04:00,153.1292,-27.3917,77.00,60.80,57.36,50.00,9.00,M,30.09,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 280400Z 05009KT 9999 FEW030 25/16 Q1019 NOSIG
YBBN,2010-04-28 04:30,153.1292,-27.3917,77.00,62.60,61.13,60.00,8.00,M,30.06,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 280430Z 06008KT 9999 FEW035 25/17 Q1018 NOSIG
