#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2016-12-02 00:00:00+00:00 2016-12-03 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2016-12-02 00:00,153.1292,-27.3917,80.60,68.00,65.54,10.00,12.00,0.00,29.88,M,6.21,M,FEW,M,M,M,2600.00,M,M,M,M,YBBN 020000Z 01012KT 9999 FEW026 27/20 Q1012 NOSIG
YBBN,2016-12-02 00:30,153.1292,-27.3917,78.80,69.80,73.95,20.00,13.00,0.00,29.85,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 020030Z 02013KT 9999 FEW025 26/21 Q1011 NOSIG
YBBN,2016-12-02 01:00,153.1292,-27.3917,80.60,69.80,69.71,20.00,15.00,0.00,29.85,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,YBBN 020100Z 02015KT 9999 FEW022 27/21 Q1011 NOSIG
YBBN,2016-12-02 01:30,153.1292,-27.3917,80.60,71.60,74.11,20.00,17.00,0.00,29.85,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,YBBN 020130Z 02017KT 9999 FEW022 27/22 Q1011 NOSIG
YBBN,2016-12-02 02:00,153.1292,-27.3917,80.60,71.60,74.11,20.00,18.00,0.00,29.83,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,YBBN 020200Z 02018KT 9999 FEW022 27/22 Q1010 NOSIG
YBBN,2016-12-02 02:30,153.1292,-27.3917,80.60,71.60,74.11,10.00,19.00,0.00,29.83,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,YBBN 020230Z 01019KT 9999 FEW022 27/22 Q1010 NOSIG
YBBN,2016-12-02 03:00,153.1292,-27.3917,80.60,71.60,74.11,20.00,19.00,0.00,29.83,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,YBBN 020300Z 02019KT 9999 FEW022 27/22 Q1010 NOSIG
YBBN,2016-12-02 03:30,153.1292,-27.3917,80.60,71.60,74.11,20.00,19.00,0.00,29.83,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,YBBN 020330Z 02019KT 9999 FEW022 27/22 Q1010 NOSIG
YBBN,2016-12-02 04:00,153.1292,-27.3917,80.60,71.60,74.11,20.00,19.00,0.00,29.83,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 020400Z 02019KT 9999 FEW025 27/22 Q1010 NOSIG
YBBN,2016-12-02 04:30,153.1292,-27.3917,82.40,71.60,69.90,20.00,18.00,0.00,29.80,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 020430Z 02018KT 9999 FEW025 28/22 Q1009 NOSIG
YBBN,2016-12-02 05:00,153.1292,-27.3917,82.40,71.60,69.90,10.00,19.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 020500Z 01019KT CAVOK 28/22 Q1009
YBBN,2016-12-02 05:30,153.1292,-27.3917,80.60,71.60,74.11,20.00,18.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 020530Z 02018KT CAVOK 27/22 Q1009 NOSIG
YBBN,2016-12-02 06:00,153.1292,-27.3917,80.60,71.60,74.11,10.00,19.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 020600Z 01019KT CAVOK 27/22 Q1009 NOSIG
YBBN,2016-12-02 06:30,153.1292,-27.3917,78.80,71.60,78.62,10.00,18.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 020630Z 01018KT CAVOK 26/22 Q1009 NOSIG
YBBN,2016-12-02 07:00,153.1292,-27.3917,78.80,71.60,78.62,20.00,18.00,0.00,29.80,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 020700Z 02018KT CAVOK 26/22 Q1009
YBBN,2016-12-02 07:30,153.1292,-27.3917,78.80,71.60,78.62,10.00,17.00,0.00,29.83,M,6.21,M,FEW,M,M,M,1600.00,M,M,M,M,YBBN 020730Z 01017KT 9999 FEW016 26/22 Q1010 NOSIG
YBBN,2016-12-02 08:00,153.1292,-27.3917,77.00,71.60,83.44,10.00,17.00,0.00,29.83,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,YBBN 020800Z 01017KT 9999 FEW015 25/22 Q1010
YBBN,2016-12-02 08:30,153.1292,-27.3917,77.00,71.60,83.44,10.00,16.00,0.00,29.83,M,6.21,M,FEW,M,M,M,1500.00,M,M,M,M,YBBN 020830Z 01016KT 9999 FEW015 25/22 Q1010 NOSIG
YBBN,2016-12-02 09:00,153.1292,-27.3917,77.00,71.60,83.44,10.00,16.00,0.00,29.85,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,YBBN 020900Z 01016KT 9999 FEW012 25/22 Q1011
YBBN,2016-12-02 09:30,153.1292,-27.3917,77.00,73.40,88.67,10.00,15.00,0.00,29.85,M,6.21,M,FEW,M,M,M,1200.00,M,M,M,M,YBBN 020930Z 01015KT 9999 FEW012 25/23 Q1011 NOSIG
