#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2014-08-01 00:00:00+00:00 2014-08-02 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2014-08-01 00:00,153.1292,-27.3917,68.00,57.20,68.35,360.00,11.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 010000Z 36011KT CAVOK 20/14 Q1015
YBBN,2014-08-01 00:30,153.1292,-27.3917,71.60,55.40,56.63,10.00,10.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 010030Z 01010KT CAVOK 22/13 Q1015
YBBN,2014-08-01 01:00,153.1292,-27.3917,71.60,55.40,56.63,10.00,9.00,0.00,29.97,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 010100Z 01009KT 9999 FEW035 22/13 Q1015 FM0100 MOD TURB BLW 5000FT
YBBN,2014-08-01 01:30,153.1292,-27.3917,73.40,55.40,53.29,20.00,9.00,0.00,29.94,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 010130Z 02009KT 9999 FEW035 23/13 Q1014
YBBN,2014-08-01 02:00,153.1292,-27.3917,75.20,57.20,53.55,30.00,10.00,0.00,29.91,M,6.21,M,FEW,M,M,M,3600.00,M,M,M,M,YBBN 010200Z 03010KT 9999 FEW036 24/14 Q1013 FM0200 MOD TURB BLW 5000FT
YBBN,2014-08-01 02:30,153.1292,-27.3917,77.00,55.40,47.25,20.00,11.00,0.00,29.91,M,6.21,M,FEW,M,M,M,3600.00,M,M,M,M,YBBN 010230Z 02011KT 9999 FEW036 25/13 Q1013
YBBN,2014-08-01 03:00,153.1292,-27.3917,77.00,53.60,44.25,30.00,13.00,0.00,29.88,M,6.21,M,FEW,M,M,M,3800.00,M,M,M,M,YBBN 010300Z 03013KT 9999 FEW038 25/12 Q1012
YBBN,2014-08-01 03:30,153.1292,-27.3917,80.60,48.20,32.18,30.00,10.00,0.00,29.88,M,6.21,M,FEW,M,M,M,4200.00,M,M,M,M,YBBN 010330Z 03010KT 9999 FEW042 27/09 Q1012
YBBN,2014-08-01 04:00,153.1292,-27.3917,80.60,46.40,30.07,310.00,15.00,0.00,29.85,M,6.21,M,SCT,M,M,M,4500.00,M,M,M,M,YBBN 010400Z 31015KT 9999 SCT045 27/08 Q1011
YBBN,2014-08-01 04:30,153.1292,-27.3917,82.40,44.60,26.49,320.00,16.00,0.00,29.85,M,6.21,M,SCT,M,M,M,4600.00,M,M,M,M,YBBN 010430Z 32016KT 9999 SCT046 28/07 Q1011 RMK FU
YBBN,2014-08-01 05:00,153.1292,-27.3917,82.40,44.60,26.49,310.00,14.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 010500Z 31014KT CAVOK 28/07 Q1011 FM0500 MOD TURB BLW 5000FT
YBBN,2014-08-01 05:30,153.1292,-27.3917,82.40,44.60,26.49,320.00,9.00,0.00,29.83,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 010530Z 32009KT CAVOK 28/07 Q1010
YBBN,2014-08-01 06:00,153.1292,-27.3917,80.60,42.80,26.22,310.00,9.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 010600Z 31009KT CAVOK 27/06 Q1011
YBBN,2014-08-01 06:30,153.1292,-27.3917,80.60,41.00,24.46,280.00,10.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 010630Z 28010KT CAVOK 27/05 Q1011
YBBN,2014-08-01 07:00,153.1292,-27.3917,78.80,41.00,25.95,310.00,10.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 010700Z 31010KT CAVOK 26/05 Q1011 FM0700 MOD TURB BLW 5000FT
YBBN,2014-08-01 07:30,153.1292,-27.3917,75.20,44.60,33.57,320.00,7.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 010730Z 32007KT CAVOK 24/07 Q1011
YBBN,2014-08-01 08:00,153.1292,-27.3917,68.00,59.00,72.92,360.00,14.00,0.00,29.85,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 010800Z 36014KT CAVOK 20/15 Q1011
YBBN,2014-08-01 08:30,153.1292,-27.3917,68.00,59.00,72.92,350.00,14.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 010830Z 35014KT CAVOK 20/15 Q1012
YBBN,2014-08-01 09:00,153.1292,-27.3917,68.00,60.80,77.75,360.00,11.00,0.00,29.88,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 010900Z 36011KT CAVOK 20/16 Q1012
YBBN,2014-08-01 09:30,153.1292,-27.3917,66.20,59.00,77.60,350.00,10.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 010930Z 35010KT CAVOK 19/15 Q1013
YBBN,2014-08-01 10:00,153.1292,-27.3917,68.00,59.00,72.92,320.00,6.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011000Z 32006KT CAVOK 20/15 Q1013
YBBN,2014-08-01 10:30,153.1292,-27.3917,64.40,59.00,82.62,350.00,7.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011030Z 35007KT CAVOK 18/15 Q1013
YBBN,2014-08-01 11:00,153.1292,-27.3917,64.40,57.20,77.45,340.00,7.00,0.00,29.91,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011100Z 34007KT CAVOK 18/14 Q1013
YBBN,2014-08-01 11:30,153.1292,-27.3917,64.40,55.40,72.56,310.00,6.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011130Z 31006KT CAVOK 18/13 Q1014 RMK SMOKE
YBBN,2014-08-01 12:00,153.1292,-27.3917,64.40,51.80,63.60,300.00,7.00,0.00,29.94,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011200Z 30007KT CAVOK 18/11 Q1014
YBBN,2014-08-01 12:30,153.1292,-27.3917,59.00,46.40,62.92,260.00,11.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011230Z 26011KT CAVOK 15/08 Q1015
YBBN,2014-08-01 13:00,153.1292,-27.3917,62.60,39.20,42.00,260.00,7.00,0.00,29.97,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 011300Z 26007KT CAVOK 17/04 Q1015 FM1300 MOD TURB BLW 5000FT
