Stationidentifier,YBBN
Stationnumber,94578
Observationtime,150221/0000
Stationlatitude,-27.38
Stationlongitude,153.13
Stationelevation,5.0
ConvectiveAvailablePotentialEnergy,84.58
CAPEusingvirtualtemperature,110.08
ConvectiveInhibition,-59.90
CINSusingvirtualtemperature,-61.24
EquilibrumLevel,541.36
LevelofFreeConvection,729.44
LFCTusingvirtualtemperature,743.48
Temp[K]oftheLiftedCondensationLevel,294.98
Pres[hPa]oftheLiftedCondensationLevel,968.32
Meanmixedlayerpotentialtemperature,297.72
Meanmixedlayermixingratio,17.35
Precipitablewater[mm]forentiresounding,57.46
