#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2014-12-20 00:00:00+00:00 2014-12-21 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2014-12-20 00:00,153.1292,-27.3917,80.60,64.40,57.84,110.00,10.00,0.00,29.97,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 200000Z 11010KT 9999 FEW025 27/18 Q1015 NOSIG
YBBN,2014-12-20 00:30,153.1292,-27.3917,80.60,64.40,57.84,120.00,11.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2800.00,5500.00,M,M,M,YBBN 200030Z 12011KT 9999 FEW028 SCT055 27/18 Q1015
YBBN,2014-12-20 01:00,153.1292,-27.3917,80.60,64.40,57.84,120.00,9.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2800.00,5800.00,M,M,M,YBBN 200100Z 12009KT 9999 FEW028 SCT058 27/18 Q1015 NOSIG
YBBN,2014-12-20 01:30,153.1292,-27.3917,80.60,64.40,57.84,120.00,11.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2500.00,6000.00,M,M,M,YBBN 200130Z 12011KT 9999 FEW025 SCT060 27/18 Q1015
YBBN,2014-12-20 02:00,153.1292,-27.3917,80.60,64.40,57.84,110.00,11.00,0.00,29.97,M,6.21,M,FEW,SCT,M,M,2500.00,6200.00,M,M,M,YBBN 200200Z 11011KT 9999 FEW025 SCT062 27/18 Q1015 NOSIG
YBBN,2014-12-20 02:30,153.1292,-27.3917,80.60,62.60,54.30,130.00,12.00,0.00,29.97,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 200230Z 13012KT 9999 FEW030 27/17 Q1015
YBBN,2014-12-20 03:00,153.1292,-27.3917,80.60,62.60,54.30,120.00,12.00,0.00,29.94,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 200300Z 12012KT 9999 FEW030 27/17 Q1014 NOSIG
YBBN,2014-12-20 03:30,153.1292,-27.3917,80.60,64.40,57.84,120.00,11.00,0.00,29.94,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 200330Z 12011KT 9999 FEW030 27/18 Q1014
YBBN,2014-12-20 04:00,153.1292,-27.3917,80.60,62.60,54.30,90.00,10.00,0.00,29.94,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 200400Z 09010KT 9999 FEW030 27/17 Q1014 NOSIG
YBBN,2014-12-20 04:30,153.1292,-27.3917,80.60,64.40,57.84,90.00,11.00,0.00,29.94,M,6.21,M,FEW,M,M,M,3000.00,M,M,M,M,YBBN 200430Z 09011KT 9999 FEW030 27/18 Q1014
