#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2013-11-21 00:00:00+00:00 2013-11-22 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2013-11-21 00:00,153.1292,-27.3917,77.00,59.00,53.80,110.00,7.00,0.00,29.88,M,6.21,M,FEW,M,M,M,3500.00,M,M,M,M,YBBN 210000Z 11007KT 9999 FEW035 25/15 Q1012 NOSIG
YBBN,2013-11-21 00:30,153.1292,-27.3917,78.80,60.80,54.05,120.00,7.00,0.00,29.88,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 210030Z 12007KT 9999 FEW040 26/16 Q1012
YBBN,2013-11-21 01:00,153.1292,-27.3917,78.80,60.80,54.05,90.00,8.00,0.00,29.85,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 210100Z 09008KT 9999 FEW040 26/16 Q1011 NOSIG
YBBN,2013-11-21 01:30,153.1292,-27.3917,78.80,60.80,54.05,80.00,9.00,0.00,29.85,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 210130Z 08009KT 9999 FEW040 26/16 Q1011
YBBN,2013-11-21 02:00,153.1292,-27.3917,78.80,60.80,54.05,70.00,9.00,0.00,29.85,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 210200Z 07009KT 9999 FEW040 26/16 Q1011
YBBN,2013-11-21 02:30,153.1292,-27.3917,78.80,60.80,54.05,80.00,8.00,0.00,29.85,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 210230Z 08008KT 9999 FEW040 26/16 Q1011
YBBN,2013-11-21 03:00,153.1292,-27.3917,78.80,64.40,61.36,40.00,13.00,0.00,29.83,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,YBBN 210300Z 04013KT 9999 FEW045 26/18 Q1010
YBBN,2013-11-21 03:30,153.1292,-27.3917,78.80,62.60,57.60,50.00,12.00,0.00,29.83,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,YBBN 210330Z 05012KT 9999 FEW045 26/17 Q1010
YBBN,2013-11-21 04:00,153.1292,-27.3917,78.80,62.60,57.60,80.00,9.00,0.00,29.83,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 210400Z 08009KT 9999 FEW040 26/17 Q1010
YBBN,2013-11-21 04:30,153.1292,-27.3917,78.80,64.40,61.36,60.00,9.00,0.00,29.83,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,YBBN 210430Z 06009KT 9999 FEW045 26/18 Q1010
YBBN,2013-11-21 05:00,153.1292,-27.3917,78.80,64.40,61.36,60.00,11.00,0.00,29.83,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,YBBN 210500Z 06011KT 9999 FEW045 26/18 Q1010
YBBN,2013-11-21 05:30,153.1292,-27.3917,77.00,66.20,69.33,70.00,12.00,0.00,29.83,M,6.21,M,FEW,M,M,M,4500.00,M,M,M,M,YBBN 210530Z 07012KT 9999 FEW045 25/19 Q1010
YBBN,2013-11-21 06:00,153.1292,-27.3917,77.00,66.20,69.33,70.00,11.00,0.00,29.83,M,6.21,M,FEW,M,M,M,4000.00,M,M,M,M,YBBN 210600Z 07011KT 9999 FEW040 25/19 Q1010
YBBN,2013-11-21 06:30,153.1292,-27.3917,77.00,64.40,65.12,60.00,12.00,0.00,29.83,M,6.21,M,SCT,M,M,M,2500.00,M,M,M,M,YBBN 210630Z 06012KT 9999 SCT025 25/18 Q1010
YBBN,2013-11-21 07:00,153.1292,-27.3917,77.00,62.60,61.13,70.00,10.00,0.00,29.83,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 210700Z 07010KT 9999 FEW025 25/17 Q1010 NOSIG
YBBN,2013-11-21 07:30,153.1292,-27.3917,75.20,62.60,64.91,100.00,8.00,0.00,29.83,M,6.21,M,FEW,M,M,M,2500.00,M,M,M,M,YBBN 210730Z 10008KT 9999 FEW025 24/17 Q1010
YBBN,2013-11-21 08:00,153.1292,-27.3917,73.40,62.60,68.94,90.00,6.00,0.00,29.83,M,6.21,M,FEW,M,M,M,2200.00,M,M,M,M,YBBN 210800Z 09006KT 9999 FEW022 23/17 Q1010
YBBN,2013-11-21 08:30,153.1292,-27.3917,73.40,62.60,68.94,90.00,5.00,0.00,29.83,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,YBBN 210830Z 09005KT 9999 FEW020 23/17 Q1010
YBBN,2013-11-21 09:00,153.1292,-27.3917,73.40,62.60,68.94,100.00,5.00,0.00,29.85,M,6.21,M,FEW,M,M,M,2000.00,M,M,M,M,YBBN 210900Z 10005KT 9999 FEW020 23/17 Q1011
YBBN,2013-11-21 09:30,153.1292,-27.3917,71.60,62.60,73.27,90.00,5.00,0.00,29.85,M,6.21,M,FEW,M,M,M,1900.00,M,M,M,M,YBBN 210930Z 09005KT 9999 FEW019 22/17 Q1011
YBBN,2013-11-21 10:00,153.1292,-27.3917,71.60,62.60,73.27,80.00,5.00,0.00,29.88,M,6.21,M,FEW,M,M,M,1800.00,M,M,M,M,YBBN 211000Z 08005KT 9999 FEW018 22/17 Q1012 NOSIG
YBBN,2013-11-21 10:30,153.1292,-27.3917,71.60,64.40,78.04,90.00,6.00,0.00,29.88,M,6.21,M,FEW,M,M,M,1900.00,M,M,M,M,YBBN 211030Z 09006KT 9999 FEW019 22/18 Q1012
YBBN,2013-11-21 11:00,153.1292,-27.3917,71.60,64.40,78.04,80.00,6.00,0.00,29.88,M,6.21,M,FEW,SCT,M,M,1900.00,2200.00,M,M,M,YBBN 211100Z 08006KT 9999 FEW019 SCT022 22/18 Q1012 NOSIG
YBBN,2013-11-21 11:30,153.1292,-27.3917,71.60,64.40,78.04,100.00,5.00,0.00,29.88,M,6.21,M,FEW,SCT,M,M,1800.00,2200.00,M,M,M,YBBN 211130Z 10005KT 9999 FEW018 SCT022 22/18 Q1012
YBBN,2013-11-21 12:00,153.1292,-27.3917,71.60,62.60,73.27,90.00,6.00,0.00,29.88,M,6.21,M,FEW,SCT,M,M,1700.00,2200.00,M,M,M,YBBN 211200Z 09006KT 9999 FEW017 SCT022 22/17 Q1012 NOSIG
YBBN,2013-11-21 12:30,153.1292,-27.3917,71.60,64.40,78.04,90.00,5.00,0.00,29.88,M,6.21,M,FEW,SCT,M,M,1700.00,2200.00,M,M,M,YBBN 211230Z 09005KT 9999 FEW017 SCT022 22/18 Q1012
YBBN,2013-11-21 13:00,153.1292,-27.3917,71.60,64.40,78.04,70.00,5.00,0.00,29.88,M,6.21,M,FEW,BKN,M,M,1700.00,2200.00,M,M,M,YBBN 211300Z 07005KT 9999 FEW017 BKN022 22/18 Q1012 NOSIG
