#DEBUG: Format Typ    -> comma
#DEBUG: Time Period   -> 2014-07-20 00:00:00+00:00 2014-07-21 00:00:00+00:00
#DEBUG: Time Zone     -> Etc/UTC
#DEBUG: Data Contact   -> daryl herzmann akrherz@iastate.edu 515-294-5978
#DEBUG: Entries Found -> -1
station,valid,lon,lat,tmpf, dwpf, relh, drct, sknt, p01i, alti, mslp, vsby, gust, skyc1, skyc2, skyc3, skyc4, skyl1, skyl2, skyl3, skyl4, presentwx, metar
YBBN,2014-07-20 00:00,153.1292,-27.3917,62.60,33.80,33.93,210.00,11.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 200000Z 21011KT CAVOK 17/01 Q1021 NOSIG
YBBN,2014-07-20 00:30,153.1292,-27.3917,62.60,33.80,33.93,210.00,12.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 200030Z 21012KT CAVOK 17/01 Q1021
YBBN,2014-07-20 01:00,153.1292,-27.3917,64.40,35.60,34.22,230.00,11.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 200100Z 23011KT CAVOK 18/02 Q1020
YBBN,2014-07-20 01:30,153.1292,-27.3917,66.20,35.60,32.14,240.00,12.00,0.00,30.12,M,6.21,M,FEW,BKN,M,M,4200.00,27000.00,M,M,M,YBBN 200130Z 24012KT 9999 FEW042 BKN270 19/02 Q1020
YBBN,2014-07-20 03:00,153.1292,-27.3917,69.80,37.40,30.49,220.00,11.00,0.00,30.09,M,6.21,M,FEW,SCT,M,M,4600.00,27000.00,M,M,M,YBBN 200300Z 22011KT 9999 FEW046 SCT270 21/03 Q1019 NOSIG
YBBN,2014-07-20 03:30,153.1292,-27.3917,68.00,39.20,34.80,210.00,9.00,0.00,30.09,M,6.21,M,FEW,SCT,M,M,4700.00,27000.00,M,M,M,YBBN 200330Z 21009KT 9999 FEW047 SCT270 20/04 Q1019
YBBN,2014-07-20 04:00,153.1292,-27.3917,71.60,39.20,30.77,200.00,8.00,0.00,30.09,M,6.21,M,FEW,M,M,M,4700.00,M,M,M,M,YBBN 200400Z 20008KT 9999 FEW047 22/04 Q1019
YBBN,2014-07-20 04:30,153.1292,-27.3917,69.80,39.20,32.72,230.00,7.00,0.00,30.09,M,6.21,M,FEW,M,M,M,4700.00,M,M,M,M,YBBN 200430Z 23007KT 9999 FEW047 21/04 Q1019
YBBN,2014-07-20 05:00,153.1292,-27.3917,68.00,41.00,37.32,40.00,9.00,0.00,30.06,M,6.21,M,FEW,SCT,M,M,4800.00,6200.00,M,M,M,YBBN 200500Z 04009KT 9999 FEW048 SCT062 20/05 Q1018 NOSIG
YBBN,2014-07-20 05:30,153.1292,-27.3917,66.20,41.00,39.72,50.00,8.00,0.00,30.09,M,6.21,M,FEW,BKN,M,M,4800.00,6700.00,M,M,M,YBBN 200530Z 05008KT 9999 FEW048 BKN067 19/05 Q1019
YBBN,2014-07-20 06:00,153.1292,-27.3917,66.20,42.80,42.57,50.00,6.00,0.00,30.09,M,6.21,M,FEW,SCT,M,M,4500.00,6400.00,M,M,M,YBBN 200600Z 05006KT 9999 FEW045 SCT064 19/06 Q1019 NOSIG
YBBN,2014-07-20 06:30,153.1292,-27.3917,66.20,44.60,45.60,60.00,4.00,0.00,30.09,M,6.21,M,FEW,SCT,M,M,4300.00,6000.00,M,M,M,YBBN 200630Z 06004KT 9999 FEW043 SCT060 19/07 Q1019
YBBN,2014-07-20 07:00,153.1292,-27.3917,62.60,44.60,51.72,10.00,3.00,0.00,30.09,M,6.21,M,FEW,M,M,M,4200.00,M,M,M,M,YBBN 200700Z 01003KT 9999 FEW042 17/07 Q1019 NOSIG
YBBN,2014-07-20 07:30,153.1292,-27.3917,60.80,46.40,59.01,320.00,4.00,0.00,30.09,M,6.21,M,FEW,SCT,M,M,4000.00,23000.00,M,M,M,YBBN 200730Z 32004KT 9999 FEW040 SCT230 16/08 Q1019
YBBN,2014-07-20 08:00,153.1292,-27.3917,59.00,46.40,62.92,250.00,3.00,0.00,30.12,M,6.21,M,FEW,SCT,M,M,4000.00,23000.00,M,M,M,YBBN 200800Z 25003KT 9999 FEW040 SCT230 15/08 Q1020 NOSIG
YBBN,2014-07-20 09:00,153.1292,-27.3917,59.00,44.60,58.77,200.00,5.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 200900Z 20005KT CAVOK 15/07 Q1020
YBBN,2014-07-20 13:00,153.1292,-27.3917,57.20,46.40,67.12,200.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201300Z 20005KT CAVOK 14/08 Q1021 NOSIG
YBBN,2014-07-20 14:00,153.1292,-27.3917,55.40,46.40,71.64,200.00,5.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201400Z 20005KT CAVOK 13/08 Q1021 NOSIG
YBBN,2014-07-20 14:30,153.1292,-27.3917,55.40,44.60,66.91,210.00,7.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201430Z 21007KT CAVOK 13/07 Q1021 RMK 5SC085
YBBN,2014-07-20 15:00,153.1292,-27.3917,51.80,44.60,76.34,220.00,7.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201500Z 22007KT CAVOK 11/07 Q1021 NOSIG
YBBN,2014-07-20 16:00,153.1292,-27.3917,57.20,46.40,67.12,200.00,9.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201600Z 20009KT CAVOK 14/08 Q1021
YBBN,2014-07-20 16:30,153.1292,-27.3917,55.40,48.20,76.66,200.00,8.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201630Z 20008KT CAVOK 13/09 Q1020
YBBN,2014-07-20 17:00,153.1292,-27.3917,55.40,48.20,76.66,210.00,7.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201700Z 21007KT CAVOK 13/09 Q1021
YBBN,2014-07-20 18:00,153.1292,-27.3917,50.00,46.40,87.37,210.00,8.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201800Z 21008KT CAVOK 10/08 Q1021 NOSIG
YBBN,2014-07-20 18:30,153.1292,-27.3917,51.80,46.40,81.74,210.00,9.00,0.00,30.12,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201830Z 21009KT CAVOK 11/08 Q1020
YBBN,2014-07-20 19:00,153.1292,-27.3917,50.00,46.40,87.37,200.00,8.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201900Z 20008KT CAVOK 10/08 Q1021
YBBN,2014-07-20 19:30,153.1292,-27.3917,50.00,48.20,93.50,210.00,8.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 201930Z 21008KT CAVOK 10/09 Q1021
YBBN,2014-07-20 20:00,153.1292,-27.3917,51.80,48.20,87.47,200.00,8.00,0.00,30.15,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 202000Z 20008KT CAVOK 11/09 Q1021 NOSIG
YBBN,2014-07-20 20:30,153.1292,-27.3917,51.80,48.20,87.47,200.00,9.00,0.00,30.18,M,6.21,M,M,M,M,M,M,M,M,M,M,YBBN 202030Z 20009KT CAVOK 11/09 Q1022
YBBN,2014-07-20 21:00,153.1292,-27.3917,50.00,48.20,93.50,200.00,9.00,0.00,30.18,M,6.21,M,FEW,M,M,M,2800.00,M,M,M,M,YBBN 202100Z 20009KT 9999 FEW028 10/09 Q1022 NOSIG
